#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA19909	AFR	AFR	0.0000	0.9962	0.0038	0.0000	0.0000	55.5550	-13.4562	1.1399	1.9244	-2.5792	-1.2930	-0.2683	-1.5684	4.6936	3.3587
HG01443	AMR	AMR	0.0000	0.0044	0.9956	0.0000	0.0000	-1.2744	-9.4219	16.5709	-18.9422	-2.2607	-3.2114	-1.2082	-0.5156	1.8904	-1.6081
HG02031	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6295	-44.3147	0.8336	8.1405	1.8041	1.0248	3.4468	-6.7170	5.7983	1.1758
HG01885	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	58.6162	-17.0414	0.3025	2.5541	-2.6607	-0.9073	4.0405	-2.4060	3.3535	0.7914
HG00596	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4281	-46.1138	0.8548	7.0212	-3.9675	-1.5628	4.6341	0.4153	6.2548	-0.6939
HG03814	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.4255	-11.0428	-17.7037	-0.8909	-3.6043	-6.4202	0.5375	-2.3929	2.5962	1.9755
HG02090	AMR	AMR	0.0000	0.0056	0.9944	0.0000	0.0000	2.9500	-14.2344	16.0798	-18.8250	-4.2319	-3.4423	6.3543	-4.4948	3.1469	1.8703
HG03817	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5333	-9.0863	-14.9524	-2.3452	-1.8182	-0.5374	-0.8420	-1.4575	2.0460	-0.2545
NA18525	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7855	-44.6367	3.5259	7.5876	-6.7421	-0.4686	3.7947	-1.0103	6.1950	3.0869
HG03391	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.4867	-19.1917	-1.1685	0.8687	-3.0976	-2.2705	5.0372	-2.4532	5.0324	-2.9266
NA18961	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6233	-44.3361	1.5317	4.6878	-13.9284	0.5778	1.4208	-0.0553	3.9340	0.9575
NA19081	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4833	-41.3385	1.4977	4.3950	-13.6916	-2.1227	0.7685	-2.4824	6.4904	1.1381
HG01669	EUR	EUR	0.0000	0.0000	0.0005	0.0000	0.9995	3.1596	12.7710	4.3655	8.9427	-2.9232	2.7971	2.5108	-1.0835	0.0380	-3.8735
HG02733	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.3242	-1.6205	-14.4263	-5.1268	-2.2995	2.0782	6.1133	-2.0606	4.4123	-5.9811
NA19750	AMR	AMR	0.0000	0.0011	0.9989	0.0000	0.0000	0.7327	-1.5050	10.2089	-6.0044	-1.6681	-3.1380	-0.3996	0.1524	5.4042	5.4581
NA19783	AMR	AMR	0.0000	0.0122	0.9878	0.0000	0.0000	-2.9548	-17.7270	18.0681	-26.2833	-1.4773	-4.2462	5.8611	1.8805	4.2454	-2.6091
HG01710	AMR	EUR	0.0116	0.0199	0.8357	0.0109	0.1218	3.0223	11.5375	2.8377	8.7391	-2.2469	0.1648	3.0386	0.5261	5.4591	0.0051
NA18984	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2375	-41.8957	2.9247	5.5066	-13.9154	-2.7985	2.2835	-2.5862	7.4827	0.1007
HG01403	AMR	AMR	0.0000	0.0002	0.9619	0.0001	0.0377	9.7930	-1.6192	6.4669	0.1582	0.1478	-1.6683	-0.4702	0.8349	9.9391	0.2433
HG01676	EUR	EUR	0.0000	0.0000	0.0111	0.0000	0.9889	0.9373	13.4389	5.7497	10.1687	-4.3232	-3.9749	4.3109	1.2497	6.2465	-0.0546
HG00365	EUR	EUR	0.0000	0.0000	0.0005	0.0000	0.9995	-0.3160	8.8376	3.3622	9.5627	-3.3748	2.9034	6.8436	-0.7909	4.5576	-1.3928
NA19440	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	59.8034	-15.6279	0.4584	2.7552	-2.6920	-0.2536	-2.0084	-0.8771	3.1808	-1.7833
HG02223	EUR	EUR	0.0000	0.0000	0.1842	0.0000	0.8158	1.3379	12.3760	6.0729	9.3053	1.1959	0.6804	-0.7659	-0.0434	1.5500	-2.6050
HG03449	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	63.9644	-17.3282	0.8695	2.6808	-2.3564	3.9712	2.5884	-1.2691	6.4830	-1.8707
NA20586	EUR	EUR	0.0000	0.0000	0.2569	0.0000	0.7431	2.0507	14.3619	3.9843	7.8400	-2.4379	-1.9779	-0.9020	-2.9642	2.9622	-4.1083
HG01405	AMR	AMR	0.0000	0.0000	0.8980	0.0000	0.1020	4.9439	6.2517	6.7327	2.6927	-3.2001	-3.4441	-1.1257	-5.6896	5.8386	-1.5449
NA18867	AFR	AFR	0.0000	0.9989	0.0011	0.0000	0.0000	62.7336	-17.6708	-0.4664	2.1897	-4.6124	0.0879	4.9440	-0.8776	4.2868	-0.5176
NA19083	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4714	-43.4020	3.3111	6.0733	-12.6906	-4.8389	0.4585	1.9278	3.9409	0.9848
NA19378	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	60.6450	-16.8325	0.0273	2.3050	-3.2612	2.2650	-1.7150	-2.4851	2.2328	1.3443
NA18592	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2442	-44.3326	2.2707	6.6996	-5.7221	-1.4354	1.5929	0.5793	8.8027	-1.6734
NA18555	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.6075	-43.3746	2.6408	7.3247	-4.9586	-3.0603	3.1997	-0.5987	7.5557	-3.5352
NA20768	EUR	EUR	0.0000	0.0000	0.0097	0.0000	0.9903	0.7454	11.7412	4.6770	11.1757	-2.4051	-3.4058	0.9639	-2.5871	2.4814	-5.0042
HG03091	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	62.1848	-18.3843	-0.1188	1.2548	-3.5206	-1.6040	3.3953	-0.3021	6.7940	-2.3106
NA18538	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5000	-42.8130	4.6018	7.6173	-8.7159	-2.0192	-1.4061	-1.5429	3.6129	0.1311
HG04070	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9456	-8.0827	-21.2384	-5.5043	-4.4991	-0.7338	4.1540	-6.0682	3.6088	4.7767
HG03703	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0591	-5.3564	-18.0800	-3.5932	-3.7745	-4.8161	2.0970	-1.6629	6.4052	0.4805
HG02837	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.7510	-16.9526	-1.9767	2.3034	-2.5552	-2.6802	4.3719	2.7100	1.1511	0.3202
HG01489	EUR	AMR	0.0000	0.0000	0.0159	0.0000	0.9841	1.9161	4.9045	5.8168	2.8040	-3.6601	0.6377	2.7510	1.8661	6.9192	-6.2549
HG00442	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5400	-44.9516	2.2030	6.3109	-5.0991	-1.1417	2.4866	0.9351	4.6442	-0.2211
HG03118	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.8951	-18.1453	-1.2885	1.9600	-3.7025	-3.5025	2.3213	-2.9708	7.2069	-0.1790
HG00272	EUR	EUR	0.0000	0.0000	0.3943	0.0000	0.6057	-2.2009	5.9897	5.3678	8.4390	-6.0476	6.1522	3.5107	3.1950	2.0370	-0.4453
NA20868	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9461	-5.8577	-19.5758	-8.1074	-4.1994	-5.3598	-0.0493	0.3163	9.1739	-1.9281
HG02691	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.2978	-0.3477	-11.6670	-1.2443	-6.8623	-6.1110	4.7749	-0.9394	7.3839	-6.7964
HG00500	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8080	-44.1477	2.8425	6.0113	-4.2792	-2.6113	0.4144	-0.0803	4.3736	-1.8179
NA19436	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	59.2828	-17.9661	-0.7334	1.9166	-4.3315	0.5575	-0.6149	-1.1845	4.6136	-1.7387
HG03410	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.3825	-18.0287	-1.0002	0.2017	-4.3754	-1.6444	1.5441	-2.6441	4.7711	-1.8062
HG04090	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6510	-8.4644	-19.6508	-5.2397	-3.0937	-3.3051	4.1217	-5.1084	4.1523	3.5870
NA12828	EUR	EUR	0.0000	0.0000	0.1807	0.0000	0.8193	-1.4229	12.0388	4.5305	6.8642	-2.6926	1.2920	3.9888	-3.6378	2.2937	-1.7001
HG01682	EUR	EUR	0.0000	0.0000	0.0216	0.0000	0.9784	1.6059	14.6917	6.0460	10.1084	1.0991	-3.5374	3.9741	-2.0421	0.4959	0.6412
HG03624	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0532	0.0386	-14.3159	-3.2769	-2.8421	-4.3309	6.9468	-0.8643	4.7777	-1.7526
HG03695	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.4871	-10.7461	-19.8287	-5.1767	-0.0212	-0.2544	-3.1982	-0.1678	1.2668	0.6777
HG03115	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	63.2711	-18.1529	0.2477	0.1322	-2.7809	-4.3233	3.8386	-2.0916	5.3692	-0.3483
HG04164	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1374	-10.9111	-16.9234	-4.0917	-4.2631	-2.7586	1.4779	-1.2015	4.3289	-0.2653
NA19338	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	58.3801	-16.6000	0.3797	3.2409	-4.2628	1.5399	-3.0655	-2.2665	2.0634	-3.1048
HG01303	AMR	AMR	0.0000	0.0350	0.9647	0.0000	0.0003	5.8030	1.4333	8.3298	-0.3714	-2.3006	-1.9774	2.2105	1.3588	2.8195	-2.5818
HG01950	AMR	AMR	0.0000	0.0009	0.9991	0.0000	0.0000	-3.4664	-22.5934	20.9826	-32.4997	-5.3128	-1.7098	3.1385	-1.7629	1.8018	1.5370
NA20342	AFR	AFR	0.0000	0.9386	0.0614	0.0000	0.0000	37.3168	-6.0021	3.0236	4.3093	-3.7964	-4.6839	3.4913	0.3567	0.8319	0.5412
HG04075	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7231	-7.9178	-19.2843	-3.6449	-3.6171	-0.9773	-1.4545	-4.5892	5.9537	0.2800
NA20289	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	48.2729	-10.8153	-0.4347	3.3795	-3.3749	-0.6161	2.9509	-1.7081	5.4347	-2.6655
HG03858	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6608	-9.5134	-19.7293	-3.9579	-6.3107	-5.3603	0.1826	-1.7246	8.6237	-2.1871
HG02084	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0571	-42.5241	0.6987	6.6098	3.1538	-3.2846	2.7480	-1.0059	2.2903	-6.0554
HG00657	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6261	-44.6034	1.3117	7.4112	0.1810	0.0915	1.4277	1.7162	3.5531	-1.2910
HG02140	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.3458	-41.9040	0.0314	8.2577	0.8144	1.8605	3.5120	-2.9540	4.8402	-2.9482
HG00590	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.2630	-44.8428	1.1367	9.1217	-4.6200	1.5102	-0.3142	-2.1644	5.0646	-1.0715
NA20531	EUR	EUR	0.0000	0.0000	0.0290	0.0000	0.9710	1.3071	10.6587	4.9096	8.7127	-2.7261	-2.3120	1.5935	0.6119	3.8364	-3.0005
HG02819	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.2658	-16.2173	-0.8594	1.5925	-2.7300	-0.9878	2.4996	-1.9523	4.1443	0.2637
NA21119	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4747	-5.9579	-20.6303	-5.7285	-2.0965	-1.4706	-2.5621	-3.1371	4.6768	-1.1143
HG03168	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.8015	-17.1355	-0.4091	1.9789	-3.9456	1.1241	4.0967	-1.0921	5.6591	-0.6058
NA20812	EUR	EUR	0.0000	0.0000	0.1569	0.0000	0.8431	0.4861	11.5847	3.0795	9.3521	-2.3956	-6.4184	4.2689	-5.2981	6.3848	-0.4686
HG03746	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.2480	-4.0314	-13.3313	-2.5663	-4.8755	-2.1810	-0.2450	1.2917	6.3242	-3.6367
NA18597	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5233	-43.1450	3.9105	7.1910	-8.1768	-2.9929	2.8005	1.5273	6.2977	-0.5154
HG01342	AMR	AMR	0.0000	0.3188	0.6812	0.0000	0.0000	19.5414	-6.2393	5.8626	-4.6735	-0.6993	1.8076	4.2310	1.8235	0.3950	1.0983
HG02476	AFR	AFR	0.0000	0.9947	0.0053	0.0000	0.0000	52.3680	-14.2647	0.2204	0.8800	-3.8666	-4.5980	0.9972	-0.9147	6.8851	-1.9075
HG02501	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	50.3279	-10.5839	0.9095	3.2268	-5.4619	0.7509	6.4805	-3.0237	7.1136	1.8242
NA18939	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9865	-44.3559	2.6470	4.8692	-16.4496	-4.1887	3.6741	1.8272	3.2184	-1.4455
NA19121	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.1400	-18.8374	-1.3952	0.9576	-2.6831	-0.6378	2.6457	-1.1967	2.1111	-2.2598
NA19457	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	59.5913	-18.0371	-0.3830	1.4493	-3.0882	-0.4702	-1.7228	-0.2205	3.9850	-1.5104
NA18617	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4314	-44.6604	1.5277	7.3907	-5.8250	-2.7964	1.9305	-2.0671	0.8010	-1.2430
NA19770	AMR	AMR	0.0000	0.0158	0.9842	0.0000	0.0000	1.5090	-5.2755	11.5560	-10.2262	-3.4120	-1.6636	-0.6502	-1.6908	2.5842	-1.5593
HG03875	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.1770	-3.4411	-17.1989	-2.3635	-4.2509	2.7464	4.1457	1.5334	4.8117	1.2303
HG02008	AMR	AMR	0.0000	0.0286	0.9714	0.0000	0.0000	-5.2517	-21.1582	22.4728	-30.9686	-2.9490	-0.6594	3.4139	-1.5403	4.4303	-2.1011
HG00622	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.4028	-47.1030	2.4949	7.0746	-6.1420	-1.8441	1.2980	-4.0686	1.2522	1.4057
NA19309	AFR	AFR	0.0000	0.9952	0.0048	0.0000	0.0000	59.1679	-15.2367	0.2324	3.1485	-3.4132	1.4851	-3.5065	-1.9483	3.2965	-2.9712
NA18625	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.4747	-44.4398	3.9349	7.6842	-7.7662	-1.9293	-1.5265	-2.5220	1.8336	0.6864
HG02165	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5002	-44.2506	2.1582	8.1718	5.5521	0.8227	-0.7724	-2.3689	1.8832	-0.5155
NA19189	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	64.0545	-16.0814	-0.2761	0.8393	-2.8140	-1.8050	1.3706	-3.9757	3.5573	-5.7117
NA20758	EUR	EUR	0.0000	0.0000	0.0014	0.0000	0.9986	2.4132	12.3750	3.4328	10.6265	-1.0289	-2.1620	3.4675	-0.4690	1.1047	-3.3727
HG00699	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0765	-45.8590	2.3950	8.2742	-3.9737	-1.8652	1.9628	-1.4689	1.2088	2.6452
HG00881	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7530	-44.6867	0.2128	10.0022	1.7302	2.3399	-3.4575	-1.2543	9.3876	-5.6373
HG04235	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6216	-8.1825	-19.9317	-5.0134	-1.3910	-0.0477	5.4765	-4.9098	6.4771	-1.4623
NA20859	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7383	-5.2975	-19.7241	-3.3707	-5.3982	-3.4796	3.2598	0.2183	3.7340	-2.8060
HG00554	EUR	AMR	0.0000	0.0000	0.2782	0.0000	0.7218	4.6664	5.9830	6.3660	4.0040	-1.4045	-3.3357	0.0870	-1.7640	2.1719	-1.2316
HG02675	AFR	AFR	0.0000	0.9994	0.0006	0.0000	0.0000	62.3401	-16.4311	-0.5916	1.2040	-2.4057	1.4671	2.1744	2.2443	3.7465	-1.2574
HG03120	AFR	AFR	0.0000	0.9994	0.0006	0.0000	0.0000	63.3873	-16.5804	-0.4506	2.0474	-3.7577	-2.8670	-0.9983	-2.3567	5.7092	0.4195
NA18542	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5843	-41.9367	2.7931	8.0198	-7.0419	-6.1792	0.8313	1.4038	9.1280	0.8077
NA18595	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.3914	-41.9028	2.8438	7.7504	-7.2550	-1.7164	0.5662	-6.7017	6.4853	-4.8265
HG02397	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.6031	-43.4322	1.3040	9.1263	4.5122	0.2337	-0.7578	-5.1552	2.0399	1.2095
HG00759	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5539	-46.2192	0.2070	8.1986	2.2660	1.1230	2.8811	0.1652	2.2256	-1.1457
HG02315	AFR	AFR	0.0000	0.9984	0.0016	0.0000	0.0000	54.9601	-13.7109	0.4079	0.9609	-3.9514	-2.5215	3.8617	0.8922	4.2397	-1.6089
NA20585	EUR	EUR	0.0000	0.0000	0.0028	0.0000	0.9972	1.6240	13.0717	3.5469	8.7568	-3.0282	-6.2200	2.8019	-0.8648	0.6044	-3.8235
HG02610	AFR	AFR	0.0000	0.9941	0.0059	0.0000	0.0000	61.6190	-16.9298	-0.1006	0.8930	-2.0618	-1.0464	5.1854	0.3759	6.0162	-0.6161
HG00174	EUR	EUR	0.0000	0.0000	0.4144	0.0000	0.5856	-1.6823	7.8351	7.0069	8.0095	-7.7855	5.0762	7.1080	-1.4540	5.6041	-1.1687
HG02154	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.9546	-44.4662	1.0796	6.8985	2.9977	2.1083	-1.6561	-0.2993	4.7091	0.0451
NA20525	EUR	EUR	0.0000	0.0000	0.0027	0.0000	0.9973	1.1249	12.2978	2.7208	9.5684	-3.7392	-5.2100	0.6092	0.9271	5.8755	-1.3365
HG00623	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7482	-44.9901	2.3133	5.5937	-1.7392	-4.4539	2.9505	0.3242	4.0211	-0.4485
HG01440	AMR	AMR	0.0000	0.0405	0.9595	0.0000	0.0000	11.2150	-0.7463	9.8372	-2.6864	-5.9941	-1.9554	0.8504	1.7206	1.9237	-0.3238
HG03787	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.6952	-9.7574	-20.4028	-5.9359	-2.1545	-2.0412	4.0779	-1.9606	0.4656	1.8959
HG02016	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.8850	-39.2836	-1.4615	6.4950	1.8842	1.9414	6.2182	0.0195	8.1770	-1.9050
NA20805	EUR	EUR	0.0000	0.0000	0.4354	0.0000	0.5646	1.8201	11.2681	4.2435	9.0754	0.6153	-7.2040	1.1989	1.7973	2.5854	-2.8378
HG01815	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.8612	-44.6957	1.1505	6.8176	6.5076	1.3540	0.2039	-1.1650	4.6516	-1.1655
HG02938	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.1904	-17.2251	-0.9981	0.5109	-5.1797	-2.2753	3.2641	-2.7025	6.8294	0.1072
NA21143	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4665	-5.9944	-19.9852	-4.6343	-5.0654	-4.2611	3.2185	-1.0017	8.4531	-0.4778
HG02621	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.6190	-16.9880	0.1448	2.0214	-1.2827	1.5285	1.3462	3.2753	4.0768	0.8905
NA12282	EUR	EUR	0.0000	0.0000	0.0036	0.0000	0.9964	-1.2829	12.8592	6.3847	7.6025	-3.8484	-0.9203	5.4818	-2.1669	4.0553	0.6647
NA19207	AFR	AFR	0.0000	0.9986	0.0014	0.0000	0.0000	61.8105	-17.8667	-0.2670	1.3116	-2.7794	0.1889	2.5608	-0.5685	2.2251	1.1458
HG00108	EUR	EUR	0.0000	0.0000	0.0200	0.0000	0.9800	-1.2008	11.5597	6.5649	8.8341	-2.9774	2.4783	-0.3673	1.0895	8.5332	-4.8919
HG03352	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.1685	-18.1433	-0.1081	0.7625	-5.4275	-1.4106	0.1260	-3.1076	5.0651	-0.9479
NA18960	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7204	-43.7577	3.8453	6.2861	-12.5295	-4.4040	4.8109	-2.9596	4.5387	2.5212
NA18591	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.2545	-45.1654	4.2062	7.7595	-3.0088	0.1344	2.2326	0.0088	2.9354	0.0086
NA20856	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.3152	-3.9755	-18.8670	-5.2896	-4.0120	3.1552	1.9566	0.4934	6.8751	-3.8816
NA19119	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.4557	-18.0718	0.2613	1.1541	-6.0674	-3.7708	0.4801	-0.9778	5.3600	0.4563
HG02860	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	60.0874	-17.2586	0.4310	0.7390	-3.0903	-1.4354	3.4364	0.4201	5.3951	-0.5075
HG00335	EUR	EUR	0.0000	0.0000	0.0171	0.0000	0.9829	-2.8052	10.7624	7.6296	7.9385	-9.9493	8.2710	2.9599	1.1030	2.7478	0.4702
NA20521	EUR	EUR	0.0000	0.0000	0.1441	0.0000	0.8559	1.4625	12.0096	2.0686	7.3722	-3.4379	-4.2976	-0.4518	-0.0431	4.5745	-0.4129
HG03780	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.5825	-6.7577	-19.9633	-3.3328	-3.9841	-0.9384	3.7263	1.6372	0.9339	1.5841
NA20752	EUR	EUR	0.0000	0.0000	0.0018	0.0000	0.9982	2.6689	13.7771	4.5728	10.0919	-4.7427	-6.2127	2.2857	0.8568	7.8886	-5.5225
HG03967	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.4993	-5.4063	-18.7394	-3.0222	-2.7420	-0.6331	4.3112	3.8215	8.2487	-0.1833
HG00422	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1997	-44.7861	2.0816	7.0670	-3.2457	-1.5099	1.0585	0.6345	2.6708	-1.9789
HG00186	EUR	EUR	0.0000	0.0000	0.0002	0.0000	0.9998	-1.1791	7.3945	6.8502	9.3679	-7.5093	8.6891	-1.2476	-1.3259	6.3809	-3.4166
HG01697	EUR	EUR	0.0000	0.0000	0.0016	0.0000	0.9984	1.8014	11.0542	4.1871	9.4085	-3.4077	-5.6862	5.5801	3.5754	7.5008	-3.8255
HG03694	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6516	-8.5720	-16.0399	-1.8325	-2.8637	-1.2084	2.3400	1.0928	2.8089	-3.1665
NA12777	EUR	EUR	0.0000	0.0000	0.0694	0.0000	0.9306	-0.1895	13.7223	3.6115	8.4638	-3.7617	-1.4356	0.2286	2.6669	2.5920	2.9061
HG01384	AMR	AMR	0.0000	0.0003	0.8911	0.0000	0.1085	2.1014	1.1882	10.4707	-1.8350	-1.0834	-4.6296	4.3951	2.7497	1.6788	-0.4046
HG03685	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1197	-7.5839	-18.1952	-5.6417	-3.8750	0.7879	4.6764	-1.0357	2.8035	-0.8304
HG01148	AMR	AMR	0.0000	0.0016	0.9984	0.0000	0.0000	2.4521	0.6428	9.1416	-3.3542	-1.7674	-4.7668	0.7857	4.0363	3.1753	1.4030
HG03882	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.8162	-6.2200	-19.0443	-6.3629	-4.8002	-2.6013	1.7857	-2.8400	1.5495	1.0411
HG00436	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3458	-44.2100	2.5479	8.6270	-2.7390	-2.7409	2.0892	0.2294	5.5066	-1.6319
HG00478	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7108	-45.8935	3.0407	7.1676	-1.9353	-3.4493	3.2335	-4.3875	0.4384	0.3472
NA18579	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.6127	-43.6872	1.9677	7.0009	-7.0021	-4.8152	2.3354	0.4867	2.5061	-2.3233
NA20536	EUR	EUR	0.0000	0.0000	0.0119	0.0000	0.9881	1.7128	10.1578	4.5636	9.3415	-0.9077	-8.2696	5.3608	0.4024	6.1451	-3.4669
HG02810	AFR	AFR	0.0000	0.9967	0.0033	0.0000	0.0000	58.3019	-13.5763	0.7735	4.1411	-3.5920	0.1290	1.4187	1.8619	3.6123	-2.8063
HG02230	EUR	EUR	0.0000	0.0000	0.0024	0.0000	0.9976	0.8753	13.2884	3.1071	10.6118	-3.1722	-1.7923	3.1968	2.7780	6.3838	-0.6717
HG01413	AMR	AMR	0.0000	0.0003	0.9997	0.0000	0.0000	8.1497	0.3860	8.2808	-3.1579	-2.4183	-1.7430	-0.2380	0.6007	6.9350	-1.3619
HG00628	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5606	-44.9185	2.7189	7.8345	-2.1850	-0.7739	3.9204	1.6510	3.2805	-3.4458
NA19390	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	60.8685	-16.3522	0.1283	1.9156	-2.8404	-2.6411	1.2767	0.7202	1.0123	-1.7170
HG02181	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.1912	-43.1698	-0.7212	8.6259	3.9158	0.8024	-1.9706	0.1000	6.9913	-5.3103
NA18613	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3049	-43.9255	4.2941	6.1551	-6.6036	-2.4475	-0.6332	-0.1562	4.8168	1.0592
HG02078	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.4740	-44.8786	-1.2932	7.0225	0.8843	1.8398	5.3755	-0.0568	2.9887	0.8208
HG01432	AMR	AMR	0.0009	0.0016	0.9970	0.0000	0.0005	2.1903	1.8172	8.7474	-0.3536	-1.5000	-1.5881	1.5636	-1.7983	-1.6479	-3.7821
