#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5
HG00759	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5496	-46.2483	0.2555	8.1978	-5.0792
HG03823	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.2375	-10.4700	-16.9761	-2.9135	1.6086
HG02008	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-5.2428	-21.1942	22.4993	-31.1646	0.4264
HG00595	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.3057	-45.1570	3.2975	7.2862	2.8796
HG00437	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.3814	-43.9450	2.1109	8.6973	4.2468
NA19678	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	5.3253	2.8171	8.5787	-0.1689	1.8736
HG02891	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	63.0533	-17.1789	0.7330	2.2778	2.0677
HG00120	EUR	EUR	0.0000	0.0000	0.0087	0.0000	0.9913	0.6647	14.2637	4.1697	9.1735	3.2776
NA20801	EUR	EUR	0.0000	0.0000	0.0007	0.0000	0.9993	1.6285	13.8347	5.4964	10.7790	0.5001
HG02699	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.2192	0.4750	-11.6030	-1.8673	2.7291
HG03897	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.8718	-6.5458	-19.6819	-3.7620	2.4203
NA18605	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0610	-43.9492	2.1518	8.6412	5.6959
HG02541	AFR	AFR	0.0000	0.9984	0.0016	0.0000	0.0000	50.2033	-12.6887	0.1839	3.0161	2.0439
NA18999	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2047	-43.2293	2.1863	5.1263	8.5827
HG02756	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.0708	-16.3700	-0.4557	1.4576	1.4437
HG00117	EUR	EUR	0.0000	0.0000	0.0573	0.0000	0.9427	-0.0789	12.4435	4.7183	10.7980	2.1612
NA19117	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.2190	-17.9893	0.7720	1.4375	0.8339
HG02778	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4938	-8.6742	-19.3497	-3.1915	1.5074
NA18603	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.5847	-45.6196	1.1038	7.6873	1.3062
NA18538	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4889	-42.8409	4.6733	7.6078	8.3334
HG00583	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.8977	-45.5303	1.9927	7.8900	-0.3684
HG01351	AMR	AMR	0.0000	0.0000	1.0000	0.0000	0.0000	0.1248	0.8406	10.2405	-4.4247	4.4542
HG03800	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.5435	-14.7908	-17.7491	-3.8739	1.8116
NA18511	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.9618	-17.3493	-0.1320	1.3463	1.7655
HG02085	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5680	-44.4879	-0.6205	8.5192	-5.1683
HG01488	EUR	AMR	0.0000	0.0000	0.0980	0.0000	0.9020	9.3732	2.9236	6.1808	2.2344	2.0802
HG02127	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1776	-42.9511	-0.9575	7.1491	-5.8000
NA19138	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.4597	-16.6509	-0.2705	1.2139	4.0135
NA18868	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	63.2934	-17.7520	0.3969	0.2003	2.5581
NA19740	AMR	AMR	0.0000	0.0023	0.9977	0.0000	0.0000	-2.9926	-17.9647	19.8322	-23.8574	1.2067
NA20882	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.8891	-1.3538	-12.8968	-2.1491	3.6516
NA19206	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.3176	-16.8144	0.7420	0.4043	3.2325
HG03556	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	62.5589	-16.4451	0.8291	2.8602	1.0005
NA18596	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.2178	-44.2826	2.9916	8.6545	6.7780
NA20827	EUR	EUR	0.0000	0.0000	0.0022	0.0000	0.9978	2.1644	12.6986	3.7913	10.2946	2.3782
HG01586	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.5997	-2.1048	-12.8862	-1.9011	-0.1147
HG00103	EUR	EUR	0.0000	0.0000	0.0140	0.0000	0.9860	0.2641	10.8022	5.8260	9.3233	0.2791
NA18537	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0185	-43.1700	2.1066	6.6161	5.9799
HG02577	AFR	AFR	0.0000	0.9975	0.0025	0.0000	0.0000	51.2681	-9.7404	1.5321	2.7874	2.2312
NA19210	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.6420	-17.7169	-0.7726	2.0061	0.1743
NA19141	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.7060	-17.4992	-0.8122	1.2076	4.7163
HG03380	AFR	AFR	0.0000	0.9983	0.0017	0.0000	0.0000	62.9331	-17.0456	0.9135	0.3309	1.3809
HG01810	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1202	-43.4590	0.7379	7.2750	-6.0449
NA20900	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5028	-2.8191	-13.7005	-1.5993	3.7641
HG04017	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.8444	-7.3320	-22.2694	-5.4133	1.9845
HG04075	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7334	-7.9058	-19.2191	-3.7640	0.7720
HG03199	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.0326	-16.9082	-0.5508	3.3119	0.8949
NA19017	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.2387	-18.6544	0.1241	1.6334	0.9470
HG03968	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6426	-6.4802	-19.3910	-4.9388	2.0948
HG01766	EUR	EUR	0.0000	0.0000	0.0052	0.0000	0.9948	1.8215	12.5036	5.9109	9.6542	2.5003
HG01092	AMR	AMR	0.0000	0.3105	0.6891	0.0000	0.0003	16.7658	0.9918	6.2539	2.3858	-1.0390
HG03775	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4411	-7.1454	-20.2286	-4.1324	-0.3692
NA20522	EUR	EUR	0.0000	0.0000	0.0185	0.0000	0.9815	1.7580	11.2913	4.3122	6.1214	-2.9111
HG03793	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2358	-10.8661	-20.5458	-3.7145	3.8415
NA11881	EUR	EUR	0.0000	0.0000	0.0969	0.0000	0.9031	1.0375	13.5412	5.3307	8.6229	3.7710
HG01028	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.2211	-45.2402	-0.4055	9.0100	-3.9074
NA18991	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9900	-44.3348	4.1698	5.7255	8.9570
HG00632	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0431	-44.9798	2.2846	7.9733	3.8983
HG03439	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	62.5489	-17.8771	-0.4660	0.8706	4.1157
HG02851	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.8319	-17.0179	0.5823	0.7679	2.6277
HG04003	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.4281	-6.1170	-16.5218	-3.7217	0.9473
HG01771	EUR	EUR	0.0000	0.0000	0.0043	0.0000	0.9957	0.7259	12.4305	6.8499	10.6979	0.8450
NA18861	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	61.3935	-17.6146	-1.1071	1.2167	2.4615
HG02282	AFR	AFR	0.0000	0.9962	0.0038	0.0000	0.0000	49.4087	-11.4755	1.1855	1.2845	2.4658
HG02325	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	60.7621	-16.8815	-1.4848	0.8117	0.5957
HG01991	AMR	AMR	0.0000	0.0010	0.9990	0.0000	0.0000	-4.9550	-16.5151	19.0561	-28.9196	-0.0273
HG02983	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	61.7148	-15.9100	-0.4266	3.1506	2.1522
HG04038	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7705	-10.5633	-19.7608	-3.1397	1.4942
NA11829	EUR	EUR	0.0000	0.0000	0.0501	0.0000	0.9499	0.8891	14.3147	5.2782	9.1841	3.1952
HG01785	EUR	EUR	0.0000	0.0000	0.0041	0.0000	0.9959	1.9494	12.8436	6.5111	9.0572	0.6515
NA18910	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.0732	-17.1622	-0.8133	1.5804	3.6524
HG02304	AMR	AMR	0.0000	0.0012	0.9988	0.0000	0.0000	-4.2049	-19.6129	19.1973	-28.9106	-0.2136
HG00331	EUR	EUR	0.0000	0.0000	0.0082	0.0000	0.9918	-1.1613	9.7911	6.3774	7.5245	3.6895
NA19982	AFR	AFR	0.0000	0.9959	0.0041	0.0000	0.0000	53.0353	-13.1442	1.2425	2.6836	6.4594
HG00361	EUR	EUR	0.0000	0.0000	0.0251	0.0000	0.9749	-2.4540	5.2343	4.8687	7.9491	9.2998
HG01516	EUR	EUR	0.0000	0.0000	0.0230	0.0000	0.9770	0.9597	13.0979	5.7393	12.1435	3.2580
NA21119	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4796	-5.9581	-20.8317	-5.5979	0.8908
HG00148	EUR	EUR	0.0000	0.0000	0.0160	0.0000	0.9840	1.2282	12.6393	5.9699	8.4313	1.6168
HG01055	AMR	AMR	0.0000	0.0019	0.9619	0.0001	0.0361	7.8522	4.4442	5.1672	4.1253	0.2605
HG01767	EUR	EUR	0.0000	0.0000	0.0599	0.0000	0.9401	1.4876	12.5015	4.5408	9.2308	3.2922
HG03911	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.8046	-9.1550	-17.4601	-1.6572	2.9378
HG03730	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9980	-10.0448	-22.2459	-6.9960	2.9403
HG02651	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.2545	-3.0388	-12.7620	-1.4575	-0.3103
HG01989	AFR	AFR	0.0000	0.9970	0.0030	0.0000	0.0000	52.5156	-13.4115	1.2549	4.1636	3.7569
HG02786	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9730	-8.5643	-17.7426	-3.4348	-0.3137
NA12342	EUR	EUR	0.0000	0.0000	0.0378	0.0000	0.9622	1.3595	12.9845	5.2699	9.1827	3.4087
HG00599	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.4345	-44.0177	3.4908	7.0109	4.3639
HG00373	EUR	EUR	0.0000	0.0000	0.3846	0.0000	0.6154	-2.2206	7.1740	5.6856	6.1519	1.0180
HG01979	AMR	AMR	0.0000	0.0020	0.9980	0.0000	0.0000	-4.6376	-13.5007	17.5377	-25.9166	2.2777
HG03238	SAS	SAS	0.0000	0.0000	0.0243	0.9562	0.0195	1.3536	1.3139	-11.3011	-1.9435	3.0357
HG02079	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0658	-43.8524	0.6204	7.0881	-3.5722
NA20127	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	55.3731	-15.6283	1.7809	3.1435	3.8527
HG01064	AMR	AMR	0.0000	0.0000	0.8468	0.0000	0.1532	10.8895	5.7958	5.6844	3.9713	0.1122
NA20884	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1503	-7.2878	-20.4354	-4.9403	6.9881
NA18637	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.1922	-44.5602	1.9260	8.5908	3.8055
NA21108	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0993	-2.6120	-14.8147	-2.4443	5.6845
NA19786	AMR	AMR	0.0000	0.0032	0.9968	0.0000	0.0000	-0.5884	-9.6876	13.1106	-17.8694	4.2407
HG01366	AMR	AMR	0.0000	0.0002	0.5752	0.0028	0.4217	4.9206	-1.0714	10.9712	-1.9168	-3.2870
HG00410	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7641	-43.1179	2.9611	9.6835	1.1393
HG01781	EUR	EUR	0.0000	0.0000	0.0017	0.0000	0.9983	1.0949	13.8600	4.5144	10.7819	1.1593
HG02979	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.4115	-16.8931	0.1571	1.2535	2.1008
HG01051	AMR	AMR	0.0000	0.0143	0.9857	0.0000	0.0000	12.8704	-1.0672	8.5255	-0.3211	-1.3228
HG01125	AMR	AMR	0.0000	0.0000	0.9983	0.0001	0.0015	5.5350	0.3292	8.3059	-6.1419	-1.3261
NA21095	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.3231	-6.7168	-18.0611	-5.6923	-0.7393
HG02774	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6738	-5.6710	-15.2177	-3.3475	3.1555
HG03967	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.4896	-5.4274	-18.8266	-2.8191	1.2710
HG01497	AMR	AMR	0.0000	0.0018	0.9982	0.0000	0.0000	-0.4991	-2.4480	12.5158	-7.0342	3.3664
NA19309	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	59.2169	-15.2539	0.3476	3.1835	4.1857
HG02427	AFR	AFR	0.0000	0.9983	0.0017	0.0000	0.0000	56.6035	-14.7983	1.3647	2.0931	1.6157
NA18610	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.7963	-41.7019	2.3392	7.4515	4.5516
NA18747	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.8216	-43.7297	4.7180	7.0433	6.0205
NA18573	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7087	-43.9432	1.6342	6.1771	5.7496
HG01974	AMR	AMR	0.0000	0.0009	0.9991	0.0000	0.0000	-7.4041	-24.1132	23.8817	-37.7652	2.9240
NA20760	EUR	EUR	0.0000	0.0000	0.1173	0.0000	0.8827	1.9714	9.9065	4.0302	9.4625	-0.5557
NA12830	EUR	EUR	0.0000	0.0000	0.0162	0.0000	0.9838	0.5799	12.1034	6.3051	8.0655	4.4397
HG00262	EUR	EUR	0.0000	0.0000	0.0154	0.0000	0.9846	-0.6568	11.1907	4.8526	7.5511	2.7232
NA18564	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.1855	-43.7893	3.5766	6.7363	10.7142
NA18559	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5613	-43.8437	2.3948	7.5601	5.8662
HG01029	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.2121	-44.6513	1.3469	7.7750	-2.2194
HG02885	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.2255	-17.2837	-0.6064	2.2703	1.3273
HG02351	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9243	-43.7351	1.6521	8.5917	-4.0962
HG02703	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.5475	-16.8915	-0.9727	1.9772	0.0732
HG02685	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4372	-6.8568	-17.9899	-3.5741	5.3915
HG04134	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3341	-10.4741	-15.8091	-4.7657	0.9905
HG02493	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.0035	-3.4381	-15.5538	-2.0233	-0.7339
HG02465	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	62.8283	-15.3517	-0.2168	1.5070	1.1816
HG01085	AMR	AMR	0.0005	0.0001	0.9808	0.0000	0.0185	7.8979	4.3701	6.7957	3.2673	3.6417
NA19114	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.3529	-18.0601	-0.6297	1.8093	1.3541
NA20758	EUR	EUR	0.0000	0.0000	0.0015	0.0000	0.9985	2.3612	12.3988	3.5156	10.5291	2.5270
HG02628	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	61.9212	-18.9412	-0.4874	2.3582	2.2102
HG02757	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	60.8567	-17.0867	-0.2534	2.2148	3.4908
HG02808	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	61.5617	-16.8186	-0.1108	2.1970	1.2586
HG03234	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3647	-2.4590	-15.0761	-0.9875	2.2948
NA18939	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-6.9681	-44.4406	2.7072	4.7333	12.1391
HG01105	AMR	AMR	0.0000	0.0003	0.9928	0.0000	0.0069	6.2752	6.8037	5.8985	5.2124	-1.8898
HG02555	AFR	AFR	0.0000	0.9986	0.0014	0.0000	0.0000	54.8319	-16.0114	1.4275	2.2948	1.0629
HG02278	AMR	AMR	0.0000	0.0025	0.9975	0.0000	0.0000	-6.8180	-22.0546	22.4544	-36.1689	-0.2492
NA19782	AMR	AMR	0.0000	0.0013	0.9987	0.0000	0.0000	0.4053	-6.8963	12.6392	-10.9509	-1.2483
HG02072	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.1591	-43.5035	1.7196	6.6563	-2.8542
HG01968	AMR	AMR	0.0000	0.0005	0.9995	0.0000	0.0000	-8.4000	-24.2554	23.5890	-37.4306	2.1304
NA20870	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.2851	1.9671	-11.6562	-1.9663	3.6002
HG01173	EUR	AMR	0.0000	0.0000	0.1189	0.0000	0.8811	4.6762	6.4988	4.8901	5.2551	0.0536
HG03237	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.3132	-2.1065	-12.9602	-2.4198	-0.5794
HG02152	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0795	-43.1045	0.0808	6.5414	-5.9901
NA18552	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5895	-43.4846	1.9747	7.1455	5.5655
HG01524	EUR	EUR	0.0000	0.0000	0.0076	0.0000	0.9924	0.4606	12.6920	5.6952	10.6580	1.0228
HG01515	EUR	EUR	0.0000	0.0000	0.0012	0.0000	0.9988	0.3262	14.7154	6.1809	10.5809	-1.5518
HG00628	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5155	-44.9635	2.8113	8.0506	1.6380
HG01625	EUR	EUR	0.0000	0.0000	0.1021	0.0000	0.8979	0.8834	11.0918	3.8098	9.4121	-0.6597
HG02588	AFR	AFR	0.0000	0.9977	0.0023	0.0000	0.0000	60.9980	-15.7984	0.5238	1.6493	3.5290
HG02840	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.3273	-15.2107	0.4093	2.1328	2.4004
HG01198	AMR	AMR	0.0000	0.0028	0.9968	0.0000	0.0004	10.9291	1.2632	8.1531	2.6878	0.3973
HG01197	EUR	AMR	0.0000	0.0000	0.4845	0.0000	0.5155	3.3082	6.0673	7.6727	2.2022	2.5167
NA18757	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7213	-45.1492	3.3476	8.7046	6.9807
NA18599	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9117	-43.5403	3.4640	5.7370	4.0639
HG04099	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.1925	-6.0896	-20.7519	-7.2243	-2.4137
NA12144	EUR	EUR	0.0000	0.0000	0.0043	0.0000	0.9957	-0.9390	13.5541	6.4249	7.8135	-2.2160
HG01359	AMR	AMR	0.0001	0.0034	0.9965	0.0000	0.0000	1.9725	-0.8848	9.7480	-3.1500	0.2266
NA18964	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5317	-43.6069	3.0446	5.7934	9.0003
HG03755	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1668	-8.2056	-18.4671	-4.8366	6.3109
HG02013	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.0454	-17.0043	-0.3112	2.3865	1.1199
HG00272	EUR	EUR	0.0000	0.0000	0.0550	0.0000	0.9450	-2.2174	5.9639	5.8235	8.7424	1.8041
HG02971	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	63.3127	-18.8285	-0.4556	2.9141	1.8171
NA19663	AMR	AMR	0.0000	0.0008	0.9992	0.0000	0.0000	1.9956	-12.9350	15.3979	-19.6904	2.7716
HG02298	AMR	AMR	0.0000	0.0184	0.9816	0.0000	0.0000	-3.7880	-12.0859	17.5224	-17.8154	-0.5667
HG02386	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.3353	-43.8264	2.4967	7.7880	-3.8300
HG02308	AFR	AFR	0.0000	0.9925	0.0075	0.0000	0.0000	55.9184	-14.7094	1.0294	2.0929	3.0115
HG00631	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.2562	-43.4952	2.4117	8.8468	4.3702
HG03246	AFR	AFR	0.0000	0.9985	0.0015	0.0000	0.0000	61.0237	-16.6737	-1.1976	0.8316	-0.6232
HG03126	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.8812	-17.7925	0.1555	1.5607	2.3390
HG01672	EUR	EUR	0.0000	0.0000	0.0043	0.0000	0.9957	0.4889	13.6858	5.8822	7.9194	1.5432
HG02817	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	60.0042	-17.1740	-0.0938	3.1549	3.2873
HG01804	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7788	-44.7026	1.6325	8.7224	-7.4789
HG01857	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7772	-43.6475	0.6853	7.5242	-2.4279
HG01684	EUR	EUR	0.0000	0.0000	0.4150	0.0000	0.5849	1.1900	13.5936	6.1832	9.3827	-1.7014
HG03247	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.1020	-16.7265	-0.3466	1.6801	2.7001
NA19625	AFR	AFR	0.0000	0.9722	0.0278	0.0000	0.0000	39.2640	-17.9169	3.9561	-5.4503	2.2725
HG01498	AMR	AMR	0.0000	0.0013	0.9987	0.0000	0.0000	2.0422	-2.4210	10.9299	-8.0258	4.7527
HG02146	AMR	AMR	0.0000	0.0013	0.9987	0.0000	0.0000	-6.5567	-20.2652	22.8189	-31.2563	2.5000
NA18745	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.7333	-44.2331	3.0099	6.9912	3.5026
HG03455	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.4008	-19.5159	0.7992	2.3878	2.6669
HG01363	AMR	AMR	0.0000	0.0161	0.9839	0.0000	0.0000	8.8434	-4.2009	9.6625	-2.2482	2.8721
NA18647	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5741	-41.9894	2.6690	6.4297	6.6072
HG01776	EUR	EUR	0.0000	0.0000	0.0107	0.0000	0.9893	0.5177	10.5309	5.1157	9.0374	0.6802
NA20763	EUR	EUR	0.0000	0.0000	0.0780	0.0000	0.9220	0.0173	12.7338	5.5913	10.7442	-0.0117
HG04173	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0135	-11.1629	-16.7615	-3.0708	0.7451
HG04054	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.3849	-9.9093	-22.1643	-5.8476	-1.8513
HG02390	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6230	-43.0609	1.0759	7.0627	-5.6276
HG03689	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3472	-8.6664	-19.5347	-5.3432	4.2604
HG00879	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7416	-44.6855	1.0038	8.0645	-4.5295
HG02419	AFR	AFR	0.0000	0.9973	0.0027	0.0000	0.0000	57.9190	-15.9448	-0.2044	1.7456	1.3327
NA20785	EUR	EUR	0.0000	0.0000	0.0078	0.0000	0.9922	0.1159	12.1572	3.7412	8.6332	1.4610
HG00188	EUR	EUR	0.0000	0.0000	0.0100	0.0000	0.9900	0.1597	9.9433	7.0499	7.0514	5.3538
HG03872	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.6813	-8.1408	-19.7293	-4.1273	5.2363
NA20774	EUR	EUR	0.0000	0.0000	0.0800	0.0000	0.9200	1.8097	12.9580	3.9818	8.0223	0.3607
HG03112	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.9481	-17.4460	1.1038	1.2328	2.9060
HG00150	EUR	EUR	0.0000	0.0000	0.0475	0.0000	0.9525	0.7994	11.8376	4.8097	9.6989	1.4287
HG02069	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6765	-42.9236	0.7493	8.1886	-5.4936
HG01890	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	54.3740	-14.8564	-0.1192	2.5783	2.4129
HG00273	EUR	EUR	0.0000	0.0000	0.0069	0.0000	0.9931	-1.0366	8.3693	6.2497	8.9376	3.8691
HG03702	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.7117	-6.8345	-17.4481	-3.1398	3.2795
HG00246	EUR	EUR	0.0000	0.0000	0.0034	0.0000	0.9966	-0.4408	12.8184	5.5080	9.9525	5.0955
HG01600	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9457	-44.5617	0.8045	8.0072	-0.5727
NA18923	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	63.3201	-17.4555	-0.1925	3.1093	2.7578
NA20524	EUR	EUR	0.0000	0.0000	0.0031	0.0000	0.9969	1.7160	11.6067	3.2030	12.2166	5.1150
HG02597	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9080	-0.1172	-13.1673	-2.5777	0.8315
NA18593	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.4943	-44.9367	2.3518	6.3152	4.5107
NA12760	EUR	EUR	0.0000	0.0000	0.0027	0.0000	0.9973	0.7335	12.7688	4.5882	9.8804	0.8083
NA18974	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9657	-42.9270	1.2708	6.7993	8.4288
HG03788	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.0970	-8.4326	-20.0082	-4.6473	2.1124
NA18633	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6362	-45.8056	3.5643	6.3461	4.6877
NA19789	AMR	AMR	0.0000	0.0006	0.9989	0.0000	0.0005	0.1744	-4.4231	10.8663	-10.1684	-1.3841
NA19056	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5965	-42.5017	2.6375	6.6020	13.3669
HG03681	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4814	-7.5198	-20.0276	-4.4890	5.0188
