#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG03645	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.3531	8.6567	19.7337	-3.1366	1.8263	1.8909	-0.0600	4.7366	1.0589	-1.4754
NA19121	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.0783	18.7953	1.2816	1.0157	-0.1334	-0.9709	-0.8936	-0.7430	-0.3726	-0.3136
NA19159	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.6931	17.3530	0.3823	0.6252	-1.8138	-1.3120	-1.3284	1.1376	3.0324	-0.9279
NA19722	AMR	AMR	0.0000	0.0051	0.9948	0.0001	0.0000	-1.6130	6.5631	-13.6815	-9.9690	3.9955	3.1928	-4.4972	2.7381	-1.2673	-6.9895
HG03168	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.7735	17.0928	0.3370	2.3998	-0.2816	0.2743	0.0594	2.5458	1.8899	-1.0887
NA20342	AFR	AFR	0.0000	0.9892	0.0108	0.0000	0.0000	37.3229	6.0319	-3.1596	4.9499	-2.5167	-2.0161	-1.5339	-0.8400	0.9216	2.5904
HG00368	EUR	EUR	0.0000	0.0000	0.0012	0.0000	0.9988	-0.3399	-7.7137	-3.3170	7.2881	10.2984	6.8868	-0.4066	7.2971	0.5570	-0.0939
HG02136	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4055	42.7695	-0.9305	9.2152	-3.0916	1.4558	-1.1921	2.3050	2.3000	1.4073
NA18637	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.1588	44.4810	-1.8865	8.9209	0.7538	1.4417	-1.5258	1.0525	1.0585	-0.1449
HG02879	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.3169	17.9162	0.2258	0.8575	0.6954	-3.1461	-4.3818	0.3671	-0.5226	-0.4272
HG03960	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2706	9.2698	20.5738	-6.3924	1.4283	0.2390	-3.5635	-1.6789	-0.0178	-1.1787
NA20767	EUR	EUR	0.0000	0.0000	0.0266	0.0000	0.9734	2.7081	-11.7827	-3.8190	9.5391	-1.9807	-1.5083	0.3250	6.5712	0.2018	-0.7802
NA18538	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4685	42.7971	-4.6416	7.8610	4.1318	-2.9920	-3.9416	-0.3294	-0.7541	-2.8180
HG00234	EUR	EUR	0.0000	0.0000	0.0060	0.0000	0.9940	-0.0112	-13.1624	-6.8550	8.5037	0.0919	-0.2069	-3.3387	3.4740	1.6105	2.5189
NA18565	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6717	45.1674	-3.7838	7.6496	-1.7527	-1.8253	-2.5161	2.0778	-0.0736	1.1524
HG03907	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.4778	11.6605	16.2478	-4.6631	-1.2221	-3.6286	-5.2567	2.6214	-1.8695	1.8645
HG03457	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.2792	17.8390	1.2951	2.5081	0.9410	0.1285	-4.5428	1.6383	-0.6136	-3.0099
HG01843	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7445	43.3583	0.4850	7.5285	-4.9546	2.5815	1.0347	-0.6172	2.2757	-3.9344
NA19909	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	55.5035	13.4499	-1.1947	2.0748	0.7857	2.2055	-2.1028	-0.5749	1.1520	-0.5240
HG02923	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.5175	17.9018	0.5806	2.0277	0.6964	2.0155	-3.0481	1.2153	-0.2246	-0.5402
HG02820	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	62.7343	17.7080	0.5651	1.8387	-0.9089	-2.6121	-8.3019	0.2826	0.8959	-2.1712
HG03279	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.3394	18.3632	1.1535	0.2100	3.0709	0.3541	-0.1811	4.2756	-1.6802	-0.3538
HG03714	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5684	4.8572	14.7893	-0.5507	-1.9649	0.6079	-3.0575	4.6407	4.7363	-1.1111
NA19334	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	60.4094	17.0012	1.5773	3.0309	-4.2555	5.2512	3.8457	1.7052	-0.9375	2.4374
NA20863	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7904	4.3867	18.4370	-4.4574	-0.2141	-0.6442	-2.2752	0.4834	-6.1420	-2.4348
NA19729	AMR	AMR	0.0000	0.0076	0.9924	0.0000	0.0000	-4.5899	21.4591	-19.8389	-31.2365	1.7294	-3.5802	-0.3793	3.5472	1.5948	-5.9520
HG00734	AMR	AMR	0.0000	0.0000	0.9137	0.0000	0.0863	4.1182	-3.0872	-10.6560	0.9407	-2.3512	1.6318	-4.6008	6.8847	0.0890	1.4925
NA19472	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	58.5753	16.0691	1.8303	2.4183	-2.8912	1.4358	1.4920	1.4549	1.0085	-1.6191
HG01104	EUR	AMR	0.0000	0.0000	0.0793	0.0000	0.9207	3.5629	-4.3866	-6.1188	3.7971	-3.0893	-1.5160	0.5000	1.3033	2.8300	-3.8875
NA19080	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8259	43.6545	-3.3259	8.0066	5.1256	-4.5893	1.6093	3.2386	1.9289	-0.6703
NA19669	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-0.6028	0.6212	-7.7920	-4.8377	-4.1391	-3.1911	-2.8943	4.1738	0.0676	-5.7637
HG00106	EUR	EUR	0.0000	0.0000	0.0038	0.0000	0.9962	-2.0180	-11.2926	-4.2069	10.4946	1.2504	-1.6578	0.1390	0.3019	2.2393	3.5359
HG00536	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.2200	45.4232	-2.1780	6.0479	-2.5734	-1.5299	-3.8403	1.8958	-0.5886	-4.3649
NA19466	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	57.7848	16.7593	0.1529	1.4745	-0.1330	4.7699	1.6935	4.7932	2.6279	-3.6784
NA18877	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.5000	18.3800	-0.3472	2.1497	1.8603	0.6551	-5.2943	2.7604	3.3369	-2.6170
HG01098	EUR	AMR	0.0000	0.0000	0.1712	0.0000	0.8288	6.5996	-5.2074	-7.8338	2.7762	-0.1943	-1.9210	1.3783	0.8284	-3.7330	-4.2379
NA19707	AFR	AFR	0.0000	0.9763	0.0237	0.0000	0.0000	44.0450	7.7839	-3.0474	2.5119	0.4332	0.9519	-0.2095	1.1858	0.6436	0.2519
NA19090	EAS	EAS	0.9993	0.0000	0.0007	0.0000	0.0000	-7.4693	43.6727	-3.0294	7.8064	5.8719	-8.3780	-2.3193	-0.4338	1.2145	-3.9265
HG03027	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	63.3021	18.4740	-0.6230	1.8576	-0.5170	0.1969	-0.8102	0.7801	3.1760	-3.1748
HG01970	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-4.4473	10.1797	-17.6136	-22.8303	0.2026	-0.5696	1.4503	-0.5312	-0.1699	6.0880
HG00436	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3018	44.2027	-2.5979	8.9466	0.8387	-2.1535	-4.1327	3.7541	-0.2237	-1.3095
HG03875	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.2361	3.4245	16.9696	-2.1845	-0.8560	3.2880	-1.4013	-0.1326	2.4347	1.7539
HG02884	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	61.8687	16.1688	-0.2820	2.1823	1.2191	-0.9096	-2.6916	2.0325	0.8236	1.2871
NA20887	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4550	6.1511	15.4664	-2.1796	-4.3266	-2.8984	-4.9680	-1.7866	-2.3910	-2.9690
NA19657	AMR	AMR	0.0000	0.0036	0.9964	0.0000	0.0000	-0.7147	10.4511	-13.5251	-16.0138	0.9718	-3.1353	-0.6283	3.5471	-0.7327	-0.5329
HG01586	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.6234	2.0202	12.7946	-1.9142	0.5547	-1.2275	0.4630	0.4346	1.6797	-0.6317
NA21123	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3223	5.0146	18.9188	-3.9431	-0.5598	-1.3180	-3.6909	-1.5141	-3.8983	-0.7905
HG01968	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	-8.3218	24.2043	-23.5105	-37.6974	1.4443	2.8483	-3.1929	0.7748	0.1835	0.4318
HG04014	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4526	9.9792	17.8030	-5.3142	-2.4709	-2.1374	-1.5131	6.3488	-0.1533	5.1095
HG02783	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.2336	8.1939	20.0137	-3.9528	-1.4910	-1.6249	-2.8086	3.5161	2.6321	-2.5888
HG03844	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6721	7.5786	18.5379	-4.8233	-0.3281	-3.8800	-6.6109	7.0107	0.4838	-3.4881
HG01762	EUR	EUR	0.0000	0.0000	0.0501	0.0000	0.9499	2.3868	-12.6657	-4.8113	9.9894	0.1873	-4.4194	0.7086	4.9957	-2.6803	-2.1902
HG02374	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0446	44.0160	0.1109	10.5262	-3.2683	2.6791	-2.1414	0.9935	1.0121	-1.5442
NA19701	AFR	AFR	0.0000	0.9983	0.0017	0.0000	0.0000	51.6212	12.8886	0.5758	1.0949	-0.5534	-0.6050	-0.2357	2.5595	-2.1756	-1.0360
HG02981	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.1167	17.6408	-0.0714	0.9777	1.6339	-1.4559	-2.6159	3.1774	1.3021	-2.2754
NA20757	EUR	EUR	0.0000	0.0000	0.0061	0.0000	0.9939	1.7490	-11.2998	-4.1605	10.1659	-5.1834	-9.8044	-1.6482	0.9448	-1.4119	2.9152
NA18536	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.0850	43.5599	-3.7481	10.2638	-0.4903	-3.2652	1.7038	0.6589	-1.3038	-1.2412
HG02128	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.0367	43.7731	-2.5289	7.5624	-4.5414	2.7615	-2.9909	2.5533	2.3300	0.7195
NA19670	AMR	AMR	0.0000	0.0050	0.9950	0.0000	0.0000	0.3307	8.2216	-11.5133	-14.2498	-0.9431	-0.0225	-2.8748	1.0848	4.8469	1.9826
HG03391	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.5511	19.2014	1.1030	1.4117	0.3395	-2.4923	-1.0561	1.4118	-1.9044	-1.1309
HG02536	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	51.3072	12.1554	-1.3446	2.8786	0.0560	1.5323	-3.0018	0.4131	-2.5026	-0.0661
HG03078	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.3506	16.8812	-1.3738	0.9895	-1.1523	-1.8901	-4.4725	3.7271	-0.7953	-0.1530
NA19783	AMR	AMR	0.0000	0.0033	0.9967	0.0000	0.0000	-2.9227	17.7056	-17.9584	-25.9810	-3.0813	-5.9678	-0.5468	-0.2910	3.7843	-0.1005
HG03593	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1573	10.6307	16.3547	-4.7978	-0.4501	-0.2559	-2.2007	1.6931	1.4601	-0.7120
NA20818	EUR	EUR	0.0000	0.0000	0.0380	0.0000	0.9620	0.8113	-10.6964	-4.3090	8.2804	-8.9906	1.8013	0.2619	5.2218	-1.0926	3.4456
HG03111	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.5538	18.4526	-0.5734	1.4306	0.7269	-0.0584	-3.5043	3.2367	2.5600	-1.4942
NA18519	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.3376	18.3695	-0.2324	1.7173	0.9542	-1.0516	0.0565	5.0031	-0.8161	-5.8720
HG03265	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.9858	18.2646	-0.6724	2.2742	1.1603	1.9846	-3.9465	2.9841	-0.1535	0.2332
HG00698	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5061	46.2231	-1.4991	8.6002	-2.2830	1.5854	-2.0751	0.7997	4.3199	-2.3706
HG01806	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4513	44.6567	0.2876	8.1759	-5.3367	4.6393	-2.3403	0.2683	-2.5063	1.8455
NA19921	AFR	AFR	0.0000	0.8808	0.1192	0.0000	0.0000	33.3481	9.9219	-2.9464	1.7930	0.8116	-2.5658	-0.8245	-0.5107	-3.0039	-0.1943
HG00282	EUR	EUR	0.0000	0.0000	0.0043	0.0000	0.9957	-1.1268	-9.3137	-6.3645	9.7469	13.8356	3.9419	-3.5106	0.7399	1.2054	-2.5123
HG03280	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	64.3076	17.6550	0.2757	1.5113	-0.3608	-0.0250	-4.3001	5.5154	-2.0411	-0.9741
HG01861	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5783	42.5902	0.0850	5.9185	-5.3762	1.4347	-3.0414	-1.0968	0.9759	1.4226
HG00117	EUR	EUR	0.0000	0.0000	0.0161	0.0000	0.9839	-0.0675	-12.4901	-4.6734	10.6798	0.7056	2.6627	-8.5889	-2.9798	2.6030	-3.3294
NA12273	EUR	EUR	0.0000	0.0000	0.3698	0.0000	0.6301	0.8615	-13.0576	-3.8761	7.4223	-1.1575	-0.3381	-0.1467	4.3256	0.1472	1.7135
HG01031	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5003	44.6645	-0.6873	8.3588	-3.9739	0.3985	-2.7134	-0.2415	2.3416	0.8028
HG02813	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	60.7363	16.8011	-1.3910	1.5640	-2.1499	-2.2748	-3.4248	0.2941	1.0876	-2.1314
NA12777	EUR	EUR	0.0000	0.0000	0.0007	0.0000	0.9992	-0.1684	-13.7092	-3.8290	8.5240	-2.1788	2.8843	-3.0494	1.0789	-0.2908	2.9038
HG03129	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	64.2294	18.8578	-0.7713	3.1968	0.9753	-3.5784	-0.2735	2.4565	-0.6833	0.5180
HG03873	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1603	8.5890	20.4408	-4.0017	-4.4821	3.2743	-1.9870	9.3744	0.5649	-5.2940
HG04054	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.4308	9.8526	22.1253	-6.0392	-1.1904	-2.3869	-1.7441	2.9983	-0.2726	1.1856
NA18645	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0044	45.9817	-2.7970	6.5803	3.4162	-1.0568	-2.0931	-0.0931	0.3615	-1.2906
NA19682	AMR	AMR	0.0000	0.0155	0.9845	0.0000	0.0000	-1.1652	7.1709	-12.1360	-13.4069	-0.3437	-6.6187	-0.8219	1.8305	2.0747	-9.1277
HG02759	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.4450	16.5375	-0.6780	-0.2128	-3.0998	3.1107	-2.5454	-0.8646	1.8495	1.0537
HG01241	AFR	AMR	0.0000	0.9960	0.0040	0.0000	0.0000	41.2478	9.3928	-4.4612	0.5045	-0.5504	-0.2088	-2.8585	2.2275	1.6538	1.5126
HG00584	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.0328	44.9575	-2.9271	8.6122	0.6328	-1.3508	-0.7094	-3.2632	-0.3784	-0.0048
HG00595	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2368	45.0755	-3.4546	7.0175	-0.3105	-2.5975	-4.7154	0.2932	5.0770	-1.8993
NA18548	EAS	EAS	0.9997	0.0000	0.0003	0.0000	0.0000	-7.4722	42.7582	-2.9983	6.9995	1.2204	0.6527	-4.4129	2.9100	-3.7702	2.5229
HG01494	AMR	AMR	0.0000	0.0093	0.9907	0.0000	0.0000	2.9511	5.3562	-12.8515	-10.4600	-1.4684	-1.2951	-5.1130	-0.2244	-1.9927	-0.5665
HG02047	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3783	44.0322	0.5105	8.5701	-5.8340	0.3629	-0.9007	2.6919	-0.8644	-2.5719
NA20807	EUR	EUR	0.0000	0.0000	0.0067	0.0000	0.9933	0.9528	-12.6607	-2.7916	9.1498	-2.6204	-1.4462	-3.0165	-0.5903	1.0027	-2.0170
HG02256	AFR	AFR	0.0000	0.9983	0.0017	0.0000	0.0000	48.6606	11.6545	-1.7866	1.3831	0.0561	0.5334	0.3170	2.3849	-0.9613	-2.6160
NA19900	AFR	AFR	0.0000	0.9989	0.0011	0.0000	0.0000	50.1939	11.8131	-0.9180	2.0591	0.5066	-2.5161	-4.7212	0.5824	2.4843	-2.2983
HG02025	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7224	43.4493	-2.9481	8.7458	-5.8666	3.8641	-0.0507	0.6902	1.3692	-3.6487
NA20859	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7537	5.2879	19.6275	-2.9296	0.7441	-3.3059	-4.4759	-4.4654	-0.9317	-0.6789
HG03777	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7200	7.0054	18.2565	-4.9415	2.0249	-0.0625	-1.3142	5.5786	0.5910	0.0524
HG04076	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.3547	8.1518	19.0789	-3.5912	-1.3985	-2.2998	-1.0897	2.0117	5.5005	-2.5731
HG00112	EUR	EUR	0.0000	0.0000	0.0196	0.0000	0.9804	0.3194	-14.0264	-4.9453	9.5748	1.6006	1.5468	0.6475	3.7383	-0.1643	-0.0576
HG00410	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7127	43.0660	-2.9154	9.6994	1.4656	-1.1198	-3.8795	3.2537	0.0588	-4.2624
HG01863	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0813	44.8319	-0.9517	7.0337	-3.0159	0.0417	-2.1595	0.9403	-4.7934	0.9931
HG00186	EUR	EUR	0.0000	0.0000	0.0009	0.0000	0.9991	-1.2184	-7.4168	-6.9222	9.5653	5.4175	3.6864	-5.6463	0.3245	0.0272	0.3596
HG01060	AMR	AMR	0.0000	0.0000	0.9981	0.0000	0.0019	5.2408	-4.9922	-8.2273	3.3177	-4.0536	-0.9041	-0.9711	7.2733	-2.4833	-3.6601
HG00334	EUR	EUR	0.0000	0.0000	0.0215	0.0000	0.9785	-1.2893	-10.5477	-7.1561	9.3151	5.9546	3.6190	-0.6120	0.7345	0.7945	-1.9030
NA20355	AFR	AFR	0.0000	0.9711	0.0289	0.0000	0.0000	50.4135	12.3405	-0.9305	3.8875	2.6259	2.9321	-2.9153	4.4368	-3.0767	-1.6354
NA19093	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.4479	17.1997	0.0528	2.8465	1.8570	1.2223	-3.7145	3.4062	-2.5219	-1.3270
NA20544	EUR	EUR	0.0000	0.0000	0.0341	0.0000	0.9659	1.1947	-12.2635	-3.7673	10.3612	-0.1962	-5.5646	-4.3899	-2.2999	-0.2526	0.3419
HG04206	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.4643	6.6413	18.7959	-3.0024	2.5352	4.5403	-3.2302	0.3384	5.1142	-2.9905
NA18943	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.2662	42.5222	-1.7235	6.8561	4.1432	-2.9468	-2.3052	3.8354	-1.4253	0.6411
HG02816	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	61.1072	16.5497	-0.3157	2.3099	0.7919	-0.8629	-4.2130	-0.9230	-0.4978	0.5408
NA20282	AFR	AFR	0.0000	0.9898	0.0102	0.0000	0.0000	45.1034	10.0310	-0.5696	3.9413	-0.1589	1.8266	-3.0580	0.7925	-1.8177	-3.4727
HG03643	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0177	7.9493	20.0858	-2.9136	0.5399	-0.4112	-0.4031	6.4489	-1.5459	0.3141
HG00231	EUR	EUR	0.0000	0.0000	0.0070	0.0000	0.9930	-0.5651	-12.3957	-6.3022	7.3539	1.7086	1.6569	-5.7244	2.6018	5.4509	-5.6735
HG01378	AMR	AMR	0.0000	0.0074	0.9926	0.0000	0.0000	1.0748	4.6222	-11.8578	-8.4120	-0.4374	-2.0710	-3.4667	3.2580	2.7942	-0.2083
HG01862	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1903	44.0278	-0.2841	6.1919	-4.1437	-0.2911	-1.8626	1.7270	0.3701	-1.8523
HG02887	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.7636	17.1847	0.2503	1.7195	0.9249	-1.2301	-4.7205	-0.1341	5.6308	-1.9941
HG02392	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8549	43.7919	-0.2229	8.6043	-7.1371	4.7393	-6.0014	0.2236	-0.6920	0.4178
HG03874	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4487	7.1553	18.9196	-1.8632	1.7575	-0.7621	-1.2562	-0.9616	2.0441	-2.5353
NA18646	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1500	44.0995	-2.1273	6.4780	3.5383	-1.6217	-6.7612	5.4906	3.0820	0.2878
HG01242	AMR	AMR	0.0000	0.0342	0.9658	0.0000	0.0000	30.6493	3.5105	-2.5196	2.6011	-0.7737	1.1377	-2.0254	-1.7490	1.3570	3.8005
HG02793	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.7219	5.8764	19.8715	-4.1562	-1.2361	3.6940	-5.1222	6.3182	1.3977	0.6380
HG02395	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.4720	44.5149	-0.1097	9.0964	-4.2453	3.1736	-1.9268	1.2309	-1.1734	-0.7248
NA19390	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	60.8709	16.3367	-0.1702	1.9572	-1.4373	1.1035	3.6027	2.3506	3.1244	0.5640
NA19002	EAS	EAS	0.9940	0.0000	0.0060	0.0000	0.0000	-8.5700	41.5842	-3.1446	6.1146	3.6112	-4.9164	-1.7333	0.7993	2.8682	-5.2300
HG00421	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6543	44.1913	-2.3007	8.7646	0.4233	0.9564	-5.2777	1.7089	1.5888	2.0359
NA19023	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.4053	17.8984	-0.6258	2.2709	-1.9041	4.7520	-0.0223	4.5713	3.0119	2.0486
HG03802	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.7482	11.7466	17.7145	-1.8424	0.5956	0.8525	1.1666	1.3465	2.0901	-5.9638
HG01695	EUR	EUR	0.0000	0.0000	0.0733	0.0000	0.9267	3.1090	-9.7880	-4.0506	9.2482	-3.1910	-2.0391	-1.2542	3.4871	-0.0972	-5.5055
HG01412	AMR	AMR	0.0000	0.0000	0.6287	0.0000	0.3712	3.5453	-2.3759	-9.2949	-0.9062	-3.9997	-1.8260	0.2100	2.5829	-1.5061	-0.0779
HG01678	EUR	EUR	0.0000	0.0000	0.2293	0.0000	0.7707	0.6096	-12.2157	-5.4859	9.6243	-2.4295	0.3602	-2.6393	0.1921	0.9981	1.5390
HG01766	EUR	EUR	0.0000	0.0000	0.1140	0.0000	0.8860	1.8101	-12.5543	-5.8733	9.4737	-1.4588	-5.5626	-4.2767	-0.9312	-1.4643	-0.2441
HG00674	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5316	44.5042	-2.1284	7.8063	-4.1164	0.0981	0.2203	-1.1436	1.4726	-0.0437
NA19009	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-7.4562	41.3342	-2.9158	5.3909	7.3208	-4.0896	-0.2723	-0.6557	0.1642	-1.2052
HG02652	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1115	1.8971	13.6653	-4.0615	1.5400	-2.7364	-1.2678	-0.0943	-0.5599	1.8367
NA19456	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	60.2873	18.8230	-1.5044	2.9844	1.1892	3.5456	0.9006	-0.3456	1.7666	-1.1163
HG01920	AMR	AMR	0.0000	0.0015	0.9985	0.0000	0.0000	-8.6487	24.3615	-25.8913	-40.1074	-0.5362	4.5899	-4.8068	-0.3316	0.5800	1.9128
HG02367	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9098	43.6064	-0.7633	9.4196	-2.7749	3.2841	-4.4357	1.1788	-2.2446	-0.4337
HG03066	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.9742	17.7939	1.0375	0.9171	-0.3655	-3.5490	-4.2381	1.8109	-0.2833	-2.4242
HG02146	AMR	AMR	0.0000	0.0010	0.9990	0.0000	0.0000	-6.4957	20.2001	-22.8336	-30.8883	-1.0363	0.6378	-1.1005	5.0116	-0.3231	2.4023
HG01372	AMR	AMR	0.0000	0.0026	0.9974	0.0000	0.0000	0.3893	0.6953	-13.3285	-6.3983	-2.8562	-2.9030	-5.2188	3.3570	-0.7024	-2.3703
NA20126	AFR	AFR	0.0000	0.9431	0.0569	0.0000	0.0000	41.3121	8.2186	-2.0618	3.8163	1.9284	-1.2718	-5.5918	1.9580	-0.6083	-1.9205
NA12874	AMR	EUR	0.0000	0.0000	0.6846	0.0000	0.3154	2.1326	-11.2928	-5.2478	8.3693	1.2653	-2.9833	-0.3643	0.0600	-1.1208	3.5889
HG00451	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-6.9805	44.9910	-2.0535	6.7624	-1.4456	-3.4255	-1.1237	2.7122	1.1038	-0.6419
HG00422	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1603	44.7859	-2.1331	7.0051	-1.5228	1.8071	-0.2779	0.2225	-1.0895	0.8048
HG01205	EUR	AMR	0.0000	0.0000	0.3777	0.0000	0.6223	6.8264	-5.8247	-6.5500	3.9819	1.7742	-2.3138	-6.2626	2.9115	-1.6756	-1.5876
HG04131	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.0189	12.2089	15.6168	-2.9392	-1.2649	-0.5581	-4.2809	1.2934	0.0124	-1.2673
NA19740	AMR	AMR	0.0000	0.0197	0.9803	0.0000	0.0000	-2.9861	17.9210	-19.9905	-23.6374	2.8929	-1.6032	-0.0055	-1.7922	-1.7532	-4.2312
HG03809	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3471	11.5428	16.5939	-4.0334	0.9601	-1.9853	-0.6783	3.1115	-0.5976	3.4452
NA18488	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	64.1743	18.0268	-0.8754	1.9631	0.0382	-1.1987	-0.8703	4.5420	-1.0904	-3.2970
