#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG03851	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.3001	-9.2855	-19.2828	-4.4491	0.0295	-0.9346	-5.0943	0.2240	-6.4615	-0.8437
HG00407	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.7096	-44.9984	1.0448	7.4717	0.1216	-0.6054	-4.5048	1.6335	-4.9294	0.1869
NA18988	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.0006	-43.1787	2.2322	4.8998	8.8744	0.0884	-8.0591	0.1713	-3.9000	0.3581
HG00260	EUR	EUR	0.0000	0.0000	0.0072	0.0000	0.9928	1.1860	13.5925	7.2147	10.1835	-1.8950	0.2821	-8.2753	0.4545	-0.8115	-4.2016
HG01595	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.3508	-44.4062	2.2010	7.5371	-6.3147	-4.1177	-1.1727	-0.2770	-3.4323	-3.9283
HG03012	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.9593	-13.2956	-18.3993	-1.4961	-2.2361	-5.7891	-1.4113	-2.8131	-4.3345	-1.7124
HG02395	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	6.5393	-44.5544	0.0744	9.1873	-9.0141	-0.5122	-1.3278	-0.4665	-4.2383	-0.1364
HG01465	AMR	AMR	0.0000	0.0033	0.9966	0.0000	0.0000	0.1893	5.2686	6.4262	1.3274	-0.5069	-1.4563	-1.8998	0.5439	-1.1067	-7.9869
HG00282	EUR	EUR	0.0000	0.0000	0.0010	0.0000	0.9990	1.2316	9.3298	6.3286	9.6537	-2.4052	10.0156	-2.0117	0.5271	0.6460	-0.3204
HG02122	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	5.7865	-45.5330	-0.7659	7.3941	-3.8381	0.6303	-5.2679	2.7467	-7.2886	-7.9976
NA18950	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	5.6348	-43.0569	5.3581	7.2015	9.5666	1.1606	-6.0867	-1.0259	-4.4957	-0.9265
HG00448	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.3141	-44.9851	1.7440	7.7116	-0.8271	-2.3888	-3.4995	-1.3461	-6.8262	-3.2441
NA12815	EUR	EUR	0.0000	0.0000	0.0143	0.0000	0.9857	-1.7570	13.3752	5.5111	9.0576	-2.4565	-0.3650	-7.0900	-1.2324	-2.6611	-2.2480
NA20346	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-51.8542	-12.9572	0.3993	3.7506	-3.4063	-1.9222	-1.2409	-0.5989	-3.6165	-0.3969
HG03247	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.0541	-16.6669	-0.4008	1.5737	-0.5305	3.0760	-1.6384	1.5208	-4.2583	-3.5287
HG00620	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.5878	-45.9282	1.5763	8.1906	0.4709	0.8182	0.0913	0.7514	-7.7503	2.0623
NA19394	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-60.0965	-18.0942	0.2604	0.1746	-2.6207	-1.8635	-9.8244	-0.4197	-1.0517	-2.0825
HG00361	EUR	EUR	0.0000	0.0000	0.0005	0.0000	0.9995	2.4715	5.2818	4.5797	8.1319	-2.5405	11.4513	-4.2297	1.6203	-0.7685	-5.2748
HG00327	EUR	EUR	0.0000	0.0000	0.0055	0.0000	0.9945	0.8079	9.2535	6.5014	8.7443	-1.1408	13.4491	-2.8313	0.2175	-0.9481	-3.7870
NA20317	AFR	AFR	0.0000	0.9910	0.0090	0.0000	0.0000	-44.9028	-8.4127	1.8940	3.6929	-6.4221	0.7967	3.5131	3.3521	-5.8734	-4.1154
HG01865	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	6.4221	-44.0975	1.7854	7.9735	-7.8444	-1.0483	-4.0105	-1.7857	-3.1427	-2.5874
HG01847	EAS	EAS	0.9996	0.0000	0.0004	0.0000	0.0000	6.4316	-41.6568	0.2693	7.2389	-7.7098	3.4857	-3.7205	2.3990	0.1170	-3.5249
HG00345	EUR	EUR	0.0000	0.0000	0.0074	0.0000	0.9926	0.5759	8.6455	6.2858	7.5337	1.3699	4.9569	-3.8654	1.8851	-5.4519	-3.7494
NA21110	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.5001	-4.5999	-19.0749	-3.0432	-1.4528	2.7819	-0.6153	-1.8676	-2.7271	-1.9291
HG04188	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1410	-11.7291	-16.6951	-3.8932	-2.9537	-0.3642	-3.7187	2.3440	0.2084	-3.1985
NA12829	EUR	EUR	0.0000	0.0000	0.0520	0.0000	0.9480	-2.0943	13.1614	3.8611	9.2289	-5.0582	0.4302	-2.0858	-2.9713	-5.6361	-2.1769
NA18640	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.3680	-44.3563	3.1858	6.7876	0.9134	-2.9740	-3.4269	0.1645	-1.7370	-4.0452
HG03460	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	-63.6082	-17.2274	-0.2979	2.0491	-0.7306	-2.4133	-1.7150	0.2781	-4.6800	0.0383
HG02715	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-60.6296	-17.2037	0.7155	2.2242	0.6004	-0.0670	-0.1042	-1.8126	-8.3272	-5.2915
HG00759	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.6077	-46.1694	0.1854	8.1778	-8.8630	-0.2382	-6.2947	0.6102	-4.0163	-0.7289
HG02756	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.0319	-16.3352	-0.5693	1.2587	-1.3687	-0.8855	-2.0168	-2.9500	-3.5049	-3.4718
NA19467	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-57.4657	-15.9339	-0.5126	1.4461	0.1855	-0.5729	-9.2213	0.6516	-3.5879	-1.6229
HG01890	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	-54.3271	-14.7994	-0.2023	2.8021	-2.3016	-0.0947	-2.7829	1.2883	-4.3579	-4.1185
NA12878	EUR	EUR	0.0000	0.0000	0.0778	0.0000	0.9222	-0.0634	12.3881	5.4291	10.3041	-3.8090	0.1194	-1.7110	-2.2061	-7.8755	-6.7827
HG01197	EUR	AMR	0.0000	0.0000	0.3882	0.0000	0.6118	-3.2946	6.1247	7.5422	2.0966	0.0316	-7.0590	0.1733	-0.7898	-4.3183	-5.0590
NA20864	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.5100	-3.3753	-15.3538	-1.2550	-2.2831	-0.1355	-0.0772	-1.9421	-2.1473	-1.9020
HG03781	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.5729	-8.8246	-18.9916	-5.9175	-3.3214	-0.1531	-6.0185	-0.4756	-3.8435	-1.2778
NA19723	AMR	AMR	0.0000	0.0296	0.9704	0.0000	0.0000	-2.5891	-8.7319	14.0092	-14.4991	-2.0953	2.5204	-5.5360	0.8613	-3.0650	-2.3960
NA18520	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-64.1891	-16.7224	-0.0248	1.3530	-0.0304	-1.9905	-2.4941	-0.6110	-4.4467	-2.7340
HG01444	AMR	AMR	0.0000	0.0009	0.9991	0.0000	0.0000	-5.9971	-2.5492	10.7090	-5.4968	-1.0830	-0.7037	-7.5251	-1.1583	-4.9008	-4.1186
NA20910	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.5962	-0.2390	-12.6350	-2.4876	-1.6595	9.3944	-0.3817	-0.6678	1.1588	-4.7098
HG04156	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.9923	-10.3071	-15.1396	-4.3261	-0.7441	5.6131	-1.4086	-2.9849	-0.9967	-3.8611
HG04080	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.5831	-5.3056	-16.7174	-3.6914	-1.5288	-2.6052	-6.0507	-1.6071	-1.0441	3.2252
HG03163	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	-63.8121	-17.9174	-0.3353	2.1432	-1.5265	-0.4175	-4.7346	1.9412	-1.6564	-1.5496
NA20905	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1950	-5.2926	-16.6896	-4.2588	-2.5355	-1.3627	-1.8929	1.2044	-2.8029	-0.2106
NA19773	AMR	AMR	0.0000	0.0028	0.9972	0.0000	0.0000	1.2002	-2.1343	12.7746	-7.2458	-0.2611	-1.4446	-3.8355	1.4724	-3.9791	-5.7870
HG02064	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.0536	-43.2430	1.1277	7.2535	-6.1914	-3.5172	-7.3770	-1.8977	-3.1141	-2.8581
NA18957	EAS	EAS	0.9996	0.0001	0.0003	0.0000	0.0000	7.2918	-43.2163	2.4286	7.4123	10.1892	1.5988	-2.8639	-1.9418	0.0951	-3.5028
HG03238	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.3447	1.3559	-11.3587	-2.1287	-1.9684	-0.6449	-1.9000	-1.4751	-4.5679	-0.0020
HG00114	EUR	EUR	0.0000	0.0000	0.0116	0.0000	0.9884	1.2982	12.6733	6.1688	9.6788	-1.4536	-1.9912	-0.7961	0.9519	-4.5368	-3.4371
NA20527	EUR	EUR	0.0000	0.0000	0.0034	0.0000	0.9966	-1.0987	13.3515	3.8727	8.1544	-0.2352	-5.2762	-2.7456	-2.0893	-4.9808	5.6172
NA18969	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.5123	-42.7804	2.5658	6.5807	7.9149	-1.5627	-4.5196	-0.4526	-3.8486	0.4672
NA19684	AMR	AMR	0.0000	0.0000	0.9986	0.0000	0.0014	0.5308	-0.6767	11.5043	-5.7338	-0.9753	-0.9800	1.2072	-3.6875	-4.4547	-2.8307
HG01494	AMR	AMR	0.0000	0.0072	0.9928	0.0000	0.0000	-2.9047	-5.3140	12.9363	-10.4538	-4.8392	0.9575	-5.0799	1.1723	-4.8185	-2.2854
HG02060	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.8633	-43.1806	1.6356	6.9741	-4.5640	-2.9295	-5.7681	0.8233	-4.1972	-1.5806
HG02490	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.2456	-1.5902	-13.1951	-0.0589	-3.4200	-0.7513	-5.5615	-4.8695	-4.0255	1.2332
HG00173	EUR	EUR	0.0000	0.0000	0.0028	0.0000	0.9972	0.6450	8.4488	6.4163	7.4873	-3.5917	8.3568	-2.7714	-0.0826	-3.4058	-3.4521
HG00446	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.8100	-45.0756	2.6959	7.8880	-2.6144	-2.3534	-3.3270	-0.8708	-2.7846	-1.2297
NA19207	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	-61.7678	-17.8130	-0.1298	1.6486	-2.2517	-1.2078	-3.8906	-2.5576	-5.9214	-3.4397
HG01894	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-58.7019	-14.2634	0.3726	2.2810	-2.6654	0.2176	-2.0173	1.5688	-3.4017	-3.4129
HG01682	EUR	EUR	0.0000	0.0000	0.0054	0.0000	0.9946	-1.5383	14.7638	6.0893	10.3251	-1.6290	-6.0427	-0.7565	3.5786	-6.2531	2.1320
NA18610	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.8521	-41.6154	2.2154	7.3530	0.3211	-0.7819	-2.4564	-0.1866	-2.9856	-1.2333
HG02493	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-3.0013	-3.3979	-15.5179	-2.2342	-4.0331	-0.2648	-1.1751	1.6219	-6.0040	-2.6610
NA12400	EUR	EUR	0.0000	0.0000	0.0828	0.0000	0.9172	-0.3357	13.6661	4.6417	9.5449	-3.5611	-2.9069	-4.4361	1.3028	-5.4688	-3.6085
HG01605	EUR	EUR	0.0000	0.0000	0.0399	0.0000	0.9601	-1.7012	11.4309	4.1103	8.5533	-1.9786	0.0420	-3.5696	1.2136	-6.6448	-1.6845
NA21090	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.9108	-6.2272	-20.3493	-5.1741	-3.8614	1.3066	-4.3675	-1.4604	-7.3071	1.4281
HG01878	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.5662	-41.6616	-1.5483	7.2779	-6.4232	-0.3154	-3.3781	-0.5930	-0.7120	-4.0199
NA12383	EUR	EUR	0.0000	0.0000	0.0287	0.0000	0.9713	-0.8105	13.0290	3.1461	9.7167	-1.3317	0.8061	-2.6088	3.3999	-0.6659	-0.7270
NA19390	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	-60.8516	-16.3403	0.1223	1.7191	-0.7494	-1.3648	-4.7899	0.8865	-3.7608	-3.0830
HG02784	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.7250	-7.2674	-19.5141	-5.5219	-0.8319	-4.9433	-4.0264	2.5438	-6.5024	-0.5530
HG02760	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-61.5471	-17.0515	0.1497	1.3616	1.1932	-1.0620	0.4126	1.1094	-4.2183	-4.2246
HG03743	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.8331	-11.2962	-22.9631	-6.5308	0.3227	-0.6213	0.0034	0.2446	-7.5709	-3.7703
NA19310	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-61.0277	-17.9432	-1.0310	1.1032	-1.4758	-0.0182	-7.3925	-0.2839	-2.5680	1.7532
NA20513	EUR	EUR	0.0000	0.0000	0.0093	0.0000	0.9907	-0.8955	10.9228	4.0736	9.0754	1.4435	-3.8634	-4.6008	-3.8383	-5.6111	-2.1518
HG04202	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.1194	-7.5973	-20.2156	-4.1009	-5.3352	-1.0603	-5.9719	-2.5910	-2.7808	-2.5692
NA18965	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	7.6507	-43.1932	3.1490	6.6871	6.5580	0.4137	-4.3010	-1.0372	-1.6718	-0.1083
HG01479	AMR	AMR	0.0000	0.0003	0.7435	0.0000	0.2561	-3.0239	6.8424	6.5818	3.9379	2.4622	-7.7684	-1.1258	1.5182	-6.2604	-1.9672
HG01366	AMR	AMR	0.0001	0.0007	0.9992	0.0000	0.0000	-4.8774	-0.9985	10.7478	-1.6944	-1.3287	-4.1499	0.3783	1.0774	-7.3473	1.0126
HG01958	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	-53.3176	-14.8386	1.6435	1.7010	-1.4888	-1.3013	-3.0402	1.0953	-3.4918	-2.8405
HG03945	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.5561	-8.3655	-19.8219	-4.5623	-2.7962	-0.6059	-6.0762	-2.9012	-3.2399	0.2631
HG00731	AMR	AMR	0.0000	0.0008	0.8685	0.0000	0.1308	-1.7382	9.5612	8.0027	4.8960	0.2212	-4.8695	-8.3763	-2.5584	-3.1141	-1.1620
HG02799	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-61.1659	-16.9862	0.2247	1.7698	-3.2116	-0.7853	-0.7941	-1.5802	-6.3878	-2.7057
NA21112	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.9612	-4.4171	-18.1679	-5.1038	-0.8954	0.0443	-1.2211	3.9594	-9.9087	-2.2723
HG01537	EUR	EUR	0.0000	0.0000	0.0365	0.0000	0.9635	-0.1875	12.3931	4.7229	8.0280	-2.4080	-0.8981	-3.5337	-1.0554	-2.9864	-3.5675
NA18638	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	6.4098	-43.3699	2.1247	7.7004	2.2049	-0.8652	-3.7846	1.5589	-2.5633	-1.7364
NA19331	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-60.3500	-16.9957	-2.1749	2.4983	-2.3952	-2.2333	-7.5322	-0.5805	-1.1159	0.7154
HG04161	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5555	-12.5806	-16.5681	-3.5339	-4.4199	-4.0483	-4.0046	4.8373	-5.9169	-2.3973
HG03478	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.3605	-16.7529	-0.1917	2.1753	1.8141	-2.5544	-4.7839	2.6040	-3.8126	-3.3078
HG02394	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.9458	-43.4591	2.2755	8.0934	-8.2370	-2.6850	-4.4271	0.8548	-3.7853	-0.7839
HG01122	AMR	AMR	0.0000	0.0003	0.9997	0.0000	0.0000	-4.1361	4.8865	9.4662	-1.9351	-1.8355	-3.7323	-1.8728	1.4813	-4.2015	-2.5882
HG01868	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.5417	-42.3497	-0.5274	6.8567	-7.4933	-1.2381	-2.4828	1.1938	-3.6513	-3.0405
HG03668	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4618	-5.2884	-15.7859	-4.3454	-2.0029	-1.9783	-4.5424	-0.1875	-4.3849	4.4178
HG02089	AMR	AMR	0.0000	0.0093	0.9907	0.0000	0.0000	5.5472	-14.4934	17.8394	-24.7798	-4.3314	1.2388	-1.2101	-0.8062	-2.8504	-6.0177
NA18539	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.1536	-44.4096	3.8108	7.5507	0.4251	2.5869	0.9787	-1.2382	-4.2513	-0.4698
HG02442	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-61.8216	-17.9100	-0.7188	1.3538	0.2799	1.5346	-3.6749	0.9414	-3.2484	1.2163
HG01768	EUR	EUR	0.0000	0.0000	0.0224	0.0000	0.9776	-1.3207	13.0789	5.3264	10.4409	-1.8368	-4.2755	-7.9733	0.3472	-2.6957	-5.2092
HG02502	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-52.0138	-12.7499	0.9910	3.0854	-2.3090	-2.2834	-0.6400	2.7427	-1.4129	-2.8841
NA20340	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-53.0663	-13.8179	0.0154	2.2589	-3.3899	0.6143	-2.1400	1.7160	-0.1785	-5.9990
HG04094	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.9398	-7.0150	-19.8783	-2.7941	-3.4210	-4.4732	-0.9435	-1.9890	-3.6854	-5.2309
HG02887	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-61.7942	-17.1806	-0.2499	1.5434	0.2510	-1.6574	-1.3719	1.6634	-4.8126	-4.9489
HG00641	AMR	AMR	0.0000	0.0000	0.9668	0.0000	0.0331	-4.7172	3.4907	6.2631	0.6615	3.6382	-3.8318	1.7901	3.1351	-2.3846	-3.9300
NA12249	EUR	EUR	0.0002	0.0000	0.0037	0.0087	0.9874	0.5713	11.3250	3.3306	7.5859	-1.5752	0.4849	-3.2516	-2.4836	-1.9541	-2.1936
HG01615	EUR	EUR	0.0000	0.0000	0.0394	0.0000	0.9605	-1.1303	11.1624	4.3129	8.8147	2.1176	-4.9243	-0.7637	-0.4097	-7.6932	-0.6525
HG02223	EUR	EUR	0.0000	0.0000	0.0200	0.0000	0.9800	-1.2758	12.4486	5.9502	9.2942	-2.6115	-3.6250	-5.6072	2.8383	-7.6219	-4.0159
HG03585	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.0161	-10.5899	-16.4783	-5.0736	-2.9111	-0.9035	-6.3906	0.8630	-7.1295	-2.2871
NA18614	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.9106	-44.7372	2.9934	8.2325	-1.5075	-5.7803	-1.5428	4.6312	-2.3941	-1.0667
HG00556	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.8655	-43.8510	3.1054	9.7690	-2.1798	-2.1659	-2.0177	3.9427	-7.1051	-0.9305
HG02087	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	7.9466	-41.3401	0.5290	8.0659	-6.3964	-2.3431	0.2294	-1.6819	-5.9544	-5.6484
HG02896	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-61.7040	-15.9765	1.0513	2.5117	0.6761	1.3612	-0.2760	-1.8361	-4.0012	-6.1604
HG02890	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.6611	-16.9330	-0.2117	1.6060	0.2609	1.2684	-0.8525	-1.5014	-5.2851	-3.5860
HG00419	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.8142	-45.3200	2.2821	6.5155	0.1444	0.0983	-4.5124	2.4469	-2.7207	-1.8693
HG00608	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.2843	-45.4118	2.8478	7.4534	-0.4896	-1.6399	-1.7687	1.8858	-3.7228	-0.4715
HG01182	AMR	AMR	0.0000	0.0034	0.9966	0.0000	0.0000	-8.1253	3.7304	7.0007	0.1714	-2.3388	-5.9303	0.0713	-2.3281	-7.1582	-7.2084
NA20845	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.1377	-4.3928	-16.3664	-3.0145	2.1736	-0.6832	-3.7504	-1.4359	-2.1628	-2.7281
NA19921	AFR	AFR	0.0000	0.9974	0.0026	0.0000	0.0000	-33.3200	-9.8844	2.9804	1.7040	-0.7546	-1.4445	-3.3703	2.9023	-6.6595	-3.6516
HG03833	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.6002	-10.4064	-15.1436	-4.1714	-1.4281	0.1762	-5.1913	2.1369	-6.2436	-5.8787
HG01880	AFR	AFR	0.0000	0.9605	0.0395	0.0000	0.0000	-34.3995	-14.5113	-7.1754	-0.5306	-3.3392	-0.6120	-3.7689	2.4120	-9.8635	-2.2558
NA20798	EUR	EUR	0.0000	0.0004	0.0126	0.0006	0.9863	-2.6216	12.3764	3.6809	9.3593	-5.2851	-3.7792	-0.3703	0.8811	-1.5002	-1.9682
NA19834	AFR	AFR	0.0000	0.9963	0.0037	0.0000	0.0000	-47.9497	-9.0971	2.5459	3.9587	-0.6628	1.4220	-0.4417	5.3916	-0.2488	-3.1683
NA18973	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.1298	-41.9266	3.0272	5.4840	5.5500	0.4896	-5.8912	3.4717	0.0871	-2.7337
HG00478	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.7637	-45.8252	3.0348	7.4080	-0.7294	-0.8314	-4.1665	0.0274	-5.4992	0.2566
HG00451	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.0890	-44.9277	1.9744	6.5195	-0.4558	0.7040	-3.4570	0.2041	-3.2489	-2.8746
HG00252	EUR	EUR	0.0000	0.0000	0.0056	0.0000	0.9944	-0.5983	13.3735	5.8792	9.6187	-1.0761	-0.2460	0.2323	-0.0785	-4.7289	-7.3280
NA20504	AMR	EUR	0.0000	0.0000	0.7674	0.0001	0.2324	0.4372	10.8085	3.4604	7.5759	-1.4273	-2.9789	-8.8378	1.8083	-4.4480	-0.2013
HG01060	AMR	AMR	0.0000	0.0001	0.9995	0.0000	0.0004	-5.2003	5.0320	8.2686	3.2214	0.3192	-5.0959	3.8111	1.9028	-6.9660	0.1253
HG01991	AMR	AMR	0.0000	0.0112	0.9888	0.0000	0.0000	5.0058	-16.4354	19.1577	-29.0749	-5.5493	0.8003	-5.6108	-1.3529	-5.3866	1.2097
HG03064	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-64.9402	-18.2421	-0.4660	2.2094	0.1062	-2.5029	-3.5114	0.4903	-3.2720	-3.0142
HG01686	EUR	EUR	0.0000	0.0000	0.0232	0.0000	0.9768	-3.3290	11.9859	3.7277	8.0102	1.7848	-4.5034	-4.8908	0.1907	-0.4793	-0.4662
HG00428	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	10.0842	-44.3421	1.5570	7.6425	-0.5920	-2.5518	-5.5972	1.5277	-3.0727	-3.8256
HG03744	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.4822	-9.2100	-17.3643	-4.4283	1.1361	-1.0241	-4.6225	0.1997	-3.9243	-4.1137
HG03139	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.9567	-17.4003	0.4782	1.9598	-3.3683	-0.5448	-0.8755	-1.2387	-4.0862	-2.4061
HG01359	AMR	AMR	0.0000	0.0001	0.6421	0.0004	0.3574	-1.9382	-0.8063	9.8387	-2.9871	1.5033	-3.7491	-1.2947	1.2337	-5.2638	-3.6130
HG01248	AMR	AMR	0.0000	0.0001	0.6920	0.0000	0.3079	-6.8771	5.3129	5.9745	2.8378	1.0617	-4.5902	-0.9580	0.4095	-4.7306	-3.0917
HG03115	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	-63.2673	-18.1316	0.2574	0.4391	-0.9580	1.3309	-5.3024	2.2347	-1.9886	-1.4724
NA19351	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-59.8501	-16.9513	0.2033	1.6631	-2.3777	-0.7585	-10.2688	-0.5975	-3.6370	-1.3884
HG02031	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.6867	-44.2758	0.8058	8.3136	-8.0226	-1.5378	-4.5257	2.2705	-0.5454	-3.6241
NA18528	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	5.1531	-41.2798	2.8405	6.5438	0.5686	-1.0604	-5.9631	0.2624	-2.3013	-5.1867
HG00112	EUR	EUR	0.0000	0.0000	0.0095	0.0000	0.9905	-0.2828	14.0616	4.9561	9.6951	-2.0026	2.5665	-4.0081	4.1532	-7.3088	-1.7881
HG03940	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.7332	-10.1267	-20.1141	-3.8251	-2.4272	-4.0504	-4.0862	-3.1023	-5.9245	-5.7032
NA19248	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.6546	-16.9299	0.1307	0.7447	-1.9283	0.7067	-1.3464	-1.0100	-1.8925	-2.2629
HG01852	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.1035	-42.9961	0.2042	8.8693	-7.8732	-0.3665	-4.2613	1.5478	0.1638	0.0213
NA12287	EUR	EUR	0.0000	0.0000	0.0144	0.0000	0.9856	-1.4997	12.1525	4.2650	9.3222	-0.3334	-0.3832	-3.0118	-0.3920	-3.6336	-3.3661
NA19755	AMR	AMR	0.0000	0.0010	0.9990	0.0000	0.0000	1.1663	-16.2466	16.6034	-22.8120	-1.6293	-1.5154	-2.7171	-1.9573	-3.7387	-4.3220
NA20902	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.5885	-6.1198	-19.3073	-6.0698	3.1059	-0.2941	0.0036	0.9165	-8.6293	0.9942
NA20787	EUR	EUR	0.0000	0.0000	0.0029	0.0000	0.9971	-2.4997	11.6736	2.2716	8.4552	2.0332	-3.5819	-6.3892	-1.2673	-4.4511	-3.2361
NA20342	AFR	AFR	0.0000	0.9895	0.0105	0.0000	0.0000	-37.2886	-5.9934	3.0877	4.4639	-0.1198	-1.7118	-4.3509	2.7967	-3.7505	-0.9337
NA20887	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.4049	-6.1459	-15.5071	-2.3000	-0.2909	-1.9323	-0.1842	0.5967	-0.4143	-5.2712
