#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5
NA21130	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0965	-4.6843	18.0732	-5.3617	0.8633
NA18557	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6747	-42.3329	-2.2331	6.7551	-3.6326
HG00345	EUR	EUR	0.0000	0.0000	0.0023	0.0000	0.9977	-0.5122	8.6460	-6.4789	7.3584	-3.3477
HG00978	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.7332	-43.2729	-1.0998	8.4926	6.4218
NA19121	AFR	AFR	0.0000	0.9994	0.0006	0.0000	0.0000	63.1857	-18.8132	1.2591	0.8816	-1.0889
NA19474	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	58.8772	-17.3862	-0.1778	0.9260	-0.5436
NA18603	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.5394	-45.6024	-1.2768	7.5191	1.0206
HG01133	AMR	AMR	0.0000	0.0001	0.9501	0.0009	0.0489	1.8111	6.0043	-6.8827	2.4287	0.3936
HG01607	EUR	EUR	0.0000	0.0000	0.0015	0.0000	0.9985	2.1361	11.5946	-4.9766	10.1985	3.9015
NA19717	AMR	AMR	0.0000	0.0366	0.9634	0.0000	0.0000	-2.8776	-9.7196	-14.4919	-19.4096	0.0077
HG02184	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.8790	-45.2380	-1.4905	9.2699	5.8957
HG02075	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4801	-44.4095	-1.6014	6.1606	5.4633
HG02981	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.2037	-17.6832	-0.1747	0.8458	2.2727
HG02568	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	60.1451	-16.4569	1.2023	0.7725	0.0991
HG02031	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5945	-44.3268	-1.0581	8.0345	5.0340
NA19651	AMR	AMR	0.0000	0.0000	0.8172	0.0000	0.1827	3.3763	1.6716	-9.9082	-4.8345	1.7583
HG03727	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.4973	-6.9491	18.9276	-5.9500	0.5519
HG02716	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	62.2705	-18.2027	0.8073	2.0327	-0.1690
HG02778	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5152	-8.6418	19.2413	-3.4017	1.2634
HG01092	AMR	AMR	0.0000	0.0158	0.9539	0.0000	0.0303	16.7973	0.9883	-6.3607	2.3053	-0.1847
HG01369	AMR	AMR	0.0000	0.0019	0.9981	0.0000	0.0000	4.5710	-9.0349	-12.8461	-13.9557	1.7676
HG00105	EUR	EUR	0.0000	0.0000	0.0063	0.0000	0.9937	-0.6484	11.3509	-6.1358	8.6874	4.4776
HG01516	EUR	EUR	0.0000	0.0000	0.0007	0.0000	0.9993	0.9722	13.1240	-6.0217	11.9357	-1.8781
HG03488	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4200	-2.7849	14.3416	-0.3129	0.4157
HG01518	EUR	EUR	0.0000	0.0000	0.0024	0.0000	0.9976	2.2530	12.0598	-6.7941	10.7898	1.1324
HG02060	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7662	-43.2768	-1.7485	7.0198	6.7402
HG01843	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-7.7225	-43.4231	0.4166	7.5207	3.8124
HG03199	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.0413	-16.8733	0.4125	3.2987	3.5599
HG02299	AMR	AMR	0.0000	0.0005	0.9995	0.0000	0.0000	-6.4324	-20.2438	-20.8569	-33.6532	5.1775
NA19063	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8416	-43.6263	-2.0284	7.4693	-3.0174
HG03653	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.0731	-5.0492	16.8744	-4.2102	0.6951
NA18992	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1758	-43.9140	-2.4113	7.9558	-6.9334
NA19740	AMR	AMR	0.0000	0.0053	0.9947	0.0000	0.0000	-2.9514	-17.9503	-20.1674	-24.0945	-2.4483
HG00282	EUR	EUR	0.0000	0.0000	0.0061	0.0000	0.9939	-1.1387	9.3140	-6.7040	9.6109	-3.7518
NA20810	EUR	EUR	0.0000	0.0000	0.0029	0.0002	0.9969	2.1105	12.3687	-4.4988	8.5581	4.9635
HG02035	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-6.6157	-43.3784	0.1805	8.2864	6.6967
HG01112	EUR	AMR	0.0000	0.0000	0.0165	0.0000	0.9835	0.5066	10.8059	-6.0213	5.9984	1.5886
NA18532	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0491	-44.3170	-2.7074	6.5501	-1.8756
HG00257	EUR	EUR	0.0000	0.0000	0.0010	0.0000	0.9990	0.6784	12.9636	-5.6416	8.8508	2.6703
HG03823	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1700	-10.4375	16.7050	-3.2873	-1.8175
HG02642	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.6719	-17.5284	-1.2133	0.8825	2.1981
HG01140	EUR	AMR	0.0004	0.0000	0.3491	0.0004	0.6500	1.7187	2.2813	-8.6523	-3.6863	3.3320
HG02545	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	58.7613	-14.4901	0.5995	2.1984	-0.9000
NA12878	EUR	EUR	0.0000	0.0000	0.0510	0.0000	0.9490	0.1246	12.3314	-5.7040	10.1001	0.8032
HG00638	AMR	AMR	0.0000	0.0022	0.9938	0.0010	0.0030	11.3630	4.6496	-7.4480	0.5421	3.0331
HG03899	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7105	-7.6721	18.2726	-3.8685	-2.0495
HG01510	EUR	EUR	0.0000	0.0000	0.0757	0.0000	0.9243	1.4488	11.9091	-4.2960	9.6857	3.2440
HG00361	EUR	EUR	0.0000	0.0000	0.0069	0.0000	0.9931	-2.4382	5.2770	-4.8272	8.1685	-1.6244
HG00651	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4441	-45.6748	-5.0262	6.8395	4.0503
HG01468	AMR	AMR	0.0001	0.0003	0.9962	0.0000	0.0035	0.5453	4.7927	-8.1181	0.3011	4.0177
HG03716	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9994	-4.1677	15.0147	-4.5542	2.4794
HG00182	EUR	EUR	0.0000	0.0000	0.0062	0.0000	0.9938	-1.0249	10.6884	-7.3616	7.7027	-7.2848
HG01465	AMR	AMR	0.0000	0.0013	0.9941	0.0000	0.0046	-0.1153	5.2471	-6.5228	1.1316	3.1765
NA19904	AFR	AFR	0.0000	0.9962	0.0038	0.0000	0.0000	52.5749	-12.1806	-0.6157	1.4032	-2.1837
NA19681	AMR	AMR	0.0000	0.0029	0.9971	0.0000	0.0000	-0.7377	-10.4930	-13.6765	-16.9994	1.2285
HG00698	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4699	-46.2512	-1.7415	8.1816	3.7500
NA19190	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.9613	-18.9933	1.0997	0.8465	0.3284
NA18620	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-7.7581	-43.2200	-2.8473	5.0156	-3.8569
HG03514	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.7885	-17.6015	0.3580	1.1888	0.0196
HG03491	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6094	-5.2559	17.1245	-3.5835	3.6105
HG02678	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	60.3302	-17.1037	0.6239	2.7700	1.5390
HG01079	AMR	AMR	0.0000	0.0002	0.8133	0.0000	0.1865	8.6222	2.6649	-6.8863	3.3029	2.6522
HG03743	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9030	-11.2967	22.9378	-6.5020	1.1583
HG02382	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7628	-44.7719	-0.4481	8.5528	5.5661
HG01893	AMR	AMR	0.0000	0.0009	0.9991	0.0000	0.0000	3.3863	-12.7828	-17.1147	-20.3498	2.8633
NA19077	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4617	-43.3425	-3.3454	5.9631	-3.2459
NA06994	EUR	EUR	0.0000	0.0000	0.0159	0.0000	0.9841	-1.0999	11.7789	-4.0230	7.6038	-1.8116
HG01136	AMR	AMR	0.0000	0.0020	0.9979	0.0000	0.0000	4.3293	-0.0691	-11.3788	-3.6087	6.2874
HG00127	EUR	EUR	0.0000	0.0000	0.0026	0.0000	0.9974	-0.0862	13.6011	-3.8499	9.7743	2.1912
NA18592	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2013	-44.3079	-2.5393	6.9125	1.2611
NA18962	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.2627	-43.5735	-3.1779	4.2993	-3.0153
NA19901	AFR	AFR	0.0000	0.9842	0.0158	0.0000	0.0000	54.5285	-15.4640	-1.6252	0.2705	0.9430
HG03452	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.0195	-17.5796	-0.2433	1.3337	2.8021
NA20867	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.2213	-4.7409	17.5394	-4.6694	0.7022
HG03902	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.0026	-10.3293	15.2432	-3.9098	2.6639
HG01441	AMR	AMR	0.0000	0.0008	0.9992	0.0000	0.0000	-1.0065	-4.8232	-9.8938	-11.2937	-0.1139
HG01125	AMR	AMR	0.0000	0.0003	0.9997	0.0000	0.0000	5.5697	0.3728	-8.1225	-5.7867	2.3804
HG02971	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	63.3327	-18.8080	0.2439	2.7401	4.5327
NA18639	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.2624	-46.3648	-0.3891	8.9358	-0.0346
NA12283	EUR	EUR	0.0000	0.0000	0.0016	0.0000	0.9984	0.8670	11.9279	-4.9236	7.9249	3.2061
NA19735	AMR	AMR	0.0000	0.0009	0.9991	0.0000	0.0000	-6.3953	-20.1985	-19.9579	-30.8070	1.7723
HG00273	EUR	EUR	0.0000	0.0000	0.0352	0.0000	0.9648	-1.0087	8.4085	-6.4480	8.9962	-4.3497
NA19108	AFR	AFR	0.0000	0.9987	0.0013	0.0000	0.0000	62.2909	-17.1595	-0.4010	1.7481	0.1997
HG00599	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.3902	-43.9960	-3.7148	7.1250	1.5791
HG01597	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-6.2234	-43.9143	-0.2311	8.8156	5.4652
HG01149	AMR	AMR	0.0000	0.0005	0.9995	0.0000	0.0000	2.4044	-5.9440	-12.9124	-10.5843	5.1194
HG01628	EUR	EUR	0.0000	0.0000	0.0131	0.0000	0.9869	6.2243	11.1234	-4.7791	10.7903	5.0434
NA19004	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.3428	-43.7362	-1.1897	6.5780	-4.2666
HG00442	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.4834	-44.9280	-2.3770	6.2569	1.3383
HG01862	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1696	-44.0595	-0.5388	5.9741	3.4383
NA19448	AFR	AFR	0.0000	0.9985	0.0015	0.0000	0.0000	59.6936	-16.1103	-1.2141	1.4885	-1.8310
HG03380	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	62.9287	-17.0017	-1.0756	0.2795	2.6203
HG02646	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.7491	-17.4269	-0.6799	2.0007	-2.0197
HG02699	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.2685	0.5191	11.6737	-1.7411	2.6245
HG03779	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7516	-7.9512	19.5960	-3.9768	3.5882
HG04198	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.8106	-6.6750	20.2600	-5.6291	4.2349
NA20876	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7273	-5.3041	18.1595	-5.5373	-1.8808
HG01515	EUR	EUR	0.0000	0.0000	0.0033	0.0000	0.9967	0.3512	14.7225	-6.3494	10.2210	2.5370
NA21109	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1891	-6.2427	17.4032	-3.3882	3.7939
HG01848	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7428	-43.6558	-0.4094	7.0564	5.0442
NA18908	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.9480	-18.2966	0.2129	1.0773	-2.9285
NA18940	EAS	EAS	0.9989	0.0000	0.0011	0.0000	0.0000	-7.0301	-43.4011	-2.1562	5.8862	-5.4331
HG02397	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.5544	-43.4275	-1.5651	9.0825	6.9320
HG00103	EUR	EUR	0.0000	0.0000	0.0065	0.0000	0.9935	0.2980	10.8127	-5.9641	9.1774	3.9691
NA19210	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.6789	-17.6557	0.5985	1.7986	1.1614
HG01572	AMR	AMR	0.0000	0.0000	1.0000	0.0000	0.0000	-7.1347	-21.7848	-24.2799	-37.2055	1.3041
HG03577	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.2780	-16.8649	0.7246	1.6163	-0.3681
HG03198	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.0484	-17.5291	0.7116	0.8640	1.2455
HG00384	EUR	EUR	0.0000	0.0000	0.0043	0.0000	0.9957	-1.9855	9.4429	-4.9207	7.8096	-2.5966
HG00328	EUR	EUR	0.0000	0.0000	0.0045	0.0000	0.9955	-0.7298	10.2803	-6.8508	9.3712	-1.3469
HG01378	AMR	AMR	0.0000	0.0068	0.9932	0.0000	0.0000	1.0851	-4.6683	-11.9224	-8.4803	1.4695
HG03640	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.8412	-8.3200	17.5926	-4.4417	-2.6035
NA20849	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6880	-6.7929	18.8055	-4.6395	4.3416
HG02737	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.0501	-1.0424	11.1480	-2.2977	2.3987
HG00342	EUR	EUR	0.0000	0.0000	0.1015	0.0000	0.8985	-2.0389	7.5845	-4.7623	10.7956	0.4811
HG00378	EUR	EUR	0.0000	0.0000	0.0074	0.0000	0.9926	-0.8263	9.6196	-7.0597	7.9908	-0.3648
HG01537	EUR	EUR	0.0002	0.0000	0.1478	0.0000	0.8520	0.2204	12.3635	-4.7799	8.0257	1.3353
HG00308	EUR	EUR	0.0000	0.0000	0.0109	0.0000	0.9891	-0.8969	8.4545	-5.3451	6.5568	-3.9892
HG01073	AMR	AMR	0.0000	0.0012	0.9981	0.0001	0.0007	5.7683	4.0413	-7.3009	1.9398	1.1110
HG00255	EUR	EUR	0.0000	0.0000	0.0092	0.0000	0.9908	-0.6887	11.2849	-5.6234	10.0303	1.7703
HG03410	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.4227	-17.9909	0.7405	0.3016	0.4247
HG00593	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.1295	-45.6645	-2.7502	8.6101	-0.5854
NA19088	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0114	-43.1870	-2.4077	6.1129	-4.2776
HG00641	AMR	AMR	0.0000	0.0042	0.9952	0.0000	0.0006	4.8070	3.4377	-6.2620	0.8266	0.5981
HG03394	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.8166	-16.9056	0.3515	1.5891	2.4859
NA19038	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.2350	-16.9100	-0.3832	2.3252	1.4645
HG02219	EUR	EUR	0.0000	0.0000	0.0135	0.0000	0.9865	3.0506	13.3584	-6.1686	8.6534	-1.7771
HG02017	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.7118	-41.8839	0.5866	7.3172	4.3511
HG01183	EUR	AMR	0.0003	0.0000	0.3612	0.0000	0.6385	7.6792	1.8864	-8.0766	2.2212	-0.8826
NA18912	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.4655	-18.9229	-0.5284	0.8552	-0.2092
HG03103	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	63.3920	-17.8078	0.0522	1.9517	-1.0489
NA20351	AFR	AFR	0.0000	0.9943	0.0057	0.0000	0.0000	43.7890	-8.5091	-1.7749	4.1745	-0.7461
HG03593	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1946	-10.6484	16.2464	-4.6854	-0.7832
HG03304	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.6492	-18.3889	-0.6221	1.6591	1.5567
HG03479	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	62.4167	-18.6928	-1.2576	1.4685	1.0188
NA19725	AMR	AMR	0.0000	0.0011	0.9878	0.0003	0.0108	0.8686	-1.4627	-12.8459	-5.9429	-1.2553
HG01437	EUR	AMR	0.0000	0.0000	0.0700	0.0000	0.9300	0.9962	8.4118	-5.7018	4.0952	-1.2056
NA19794	AMR	AMR	0.0002	0.0009	0.8652	0.0002	0.1335	2.0085	1.4896	-9.4173	-5.9353	-0.5500
NA19372	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.3197	-16.1948	0.6594	1.6210	-0.0020
HG00288	EUR	EUR	0.0000	0.0000	0.0152	0.0000	0.9848	-1.7117	8.0537	-4.8680	8.0523	-4.1033
HG03624	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0667	0.0427	14.1856	-3.1111	3.0909
NA20521	EUR	EUR	0.0000	0.0000	0.0012	0.0000	0.9988	1.4554	12.0124	-2.0349	7.3232	1.3584
HG04182	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.1990	-12.2102	18.6836	-2.1518	0.7272
NA19726	AMR	AMR	0.0000	0.0068	0.9932	0.0000	0.0000	-3.7364	-11.3435	-15.1520	-19.2079	1.2078
HG00323	EUR	EUR	0.0000	0.0000	0.0114	0.0000	0.9886	-1.1348	9.8132	-5.6719	8.4305	-5.5853
NA20775	EUR	EUR	0.0000	0.0000	0.0011	0.0000	0.9989	2.9721	12.7294	-3.0435	8.6630	2.5181
NA18983	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2986	-44.0445	-3.4807	5.6525	-1.1285
HG03558	AFR	AFR	0.0000	0.9987	0.0013	0.0000	0.0000	61.9351	-18.6762	0.0751	0.2255	1.7001
NA18947	EAS	EAS	0.9998	0.0000	0.0002	0.0000	0.0000	-7.6617	-43.0024	-2.3400	6.6422	-1.0296
HG01914	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	54.0604	-12.9064	-0.1416	1.2250	0.8475
NA19429	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	60.5780	-17.6338	1.0093	1.2710	2.2690
NA19676	EUR	AMR	0.0000	0.0000	0.2927	0.0000	0.7073	0.9426	0.0605	-9.0500	-5.7074	-2.3858
HG02371	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7787	-45.4366	-2.2999	7.2817	6.8809
NA18867	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.7542	-17.6386	0.1896	2.0494	1.4388
NA12778	EUR	EUR	0.0000	0.0000	0.0902	0.0000	0.9098	0.4006	13.4957	-7.8394	9.3573	1.0287
HG03049	AFR	AFR	0.0000	0.9989	0.0011	0.0000	0.0000	61.1920	-17.2039	-0.6374	2.2667	1.7880
HG01072	AMR	AMR	0.0000	0.0004	0.9917	0.0000	0.0080	5.0866	4.9351	-6.2876	-0.1828	-2.5135
HG00717	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1537	-44.7999	-2.5118	7.0364	3.5193
HG02127	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1140	-42.9073	0.8595	6.7156	6.4095
HG01435	AMR	AMR	0.0000	0.0014	0.9986	0.0000	0.0000	-0.3606	-7.2319	-13.7285	-14.7472	2.9170
HG00614	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.9630	-43.4124	-2.6147	8.3823	0.9055
HG00176	AMR	EUR	0.0000	0.0000	0.6176	0.0000	0.3824	-3.7939	8.1281	-6.8170	7.6691	-2.0854
NA19113	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.0983	-17.9803	0.8614	1.8593	1.0770
NA12890	EUR	EUR	0.0000	0.0000	0.0248	0.0000	0.9752	-0.1492	12.1540	-5.3724	9.0383	-0.6352
HG03777	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7126	-6.9981	18.2013	-4.8522	4.1424
HG02315	AFR	AFR	0.0000	0.9988	0.0012	0.0000	0.0000	55.0097	-13.6720	-0.6475	1.0514	5.1580
HG03224	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	62.7605	-17.4019	-1.7133	1.6531	-0.2097
NA12748	EUR	EUR	0.0000	0.0000	0.0005	0.0000	0.9995	-1.2130	11.6525	-5.9536	9.0837	2.9907
NA19917	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	56.4399	-15.6585	-1.6324	3.1732	-2.7971
HG02332	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	56.2622	-15.3994	-0.0016	2.0327	0.6942
NA18550	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.2707	-43.1091	-2.0633	7.3809	1.4809
HG00139	EUR	EUR	0.0000	0.0000	0.0075	0.0000	0.9925	1.1916	12.7432	-6.4608	10.4665	-0.0783
HG01915	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	58.9019	-15.1569	-1.1150	1.7588	-0.1433
NA07347	EUR	EUR	0.0000	0.0000	0.0032	0.0000	0.9968	0.6737	14.6914	-5.4336	8.9066	2.6536
HG03469	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.5777	-17.4891	-1.0741	2.2773	0.7150
HG01302	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	6.7958	1.9886	-7.0082	-1.3493	4.0076
HG01389	AMR	AMR	0.0000	0.0000	0.9993	0.0000	0.0006	4.1663	6.2350	-7.4735	0.1903	3.6115
HG00336	EUR	EUR	0.0000	0.0000	0.0127	0.0000	0.9873	-0.5457	9.8329	-5.4787	8.1907	-6.0320
NA20759	EUR	EUR	0.0000	0.0000	0.0113	0.0002	0.9886	1.2937	11.0037	-3.4137	7.7904	4.4513
HG03391	AFR	AFR	0.0000	0.9970	0.0030	0.0000	0.0000	62.5313	-19.1673	1.0004	1.1114	1.9325
HG01882	AFR	AFR	0.0000	0.9988	0.0012	0.0000	0.0000	60.3588	-16.7665	-1.9412	0.7721	0.2337
HG01459	AMR	AMR	0.0003	0.0159	0.9838	0.0000	0.0000	1.3803	-4.2180	-12.6403	-9.0309	1.2593
NA06984	EUR	EUR	0.0000	0.0000	0.0015	0.0000	0.9985	0.1022	12.1384	-5.9274	9.8201	1.4763
HG02792	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7428	-8.9102	18.9168	-3.4607	1.6678
NA18957	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1645	-43.2379	-2.6111	7.1609	-7.7070
HG02721	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.0424	-18.7827	-0.2825	0.4717	2.3279
HG01789	EUR	EUR	0.0000	0.0000	0.0132	0.0000	0.9868	-1.0311	12.9037	-6.6084	10.3335	2.2064
NA18579	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5500	-43.6809	-2.2887	7.1713	-0.9079
NA18876	AFR	AFR	0.0000	0.9979	0.0021	0.0000	0.0000	62.9331	-17.8589	-0.1044	0.8883	2.3895
NA19080	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8069	-43.7181	-3.5303	7.8195	-6.2884
HG01550	AMR	AMR	0.0000	0.0004	0.9993	0.0000	0.0003	2.4805	1.5085	-8.2237	-1.6498	4.0614
HG02029	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1168	-43.9690	-1.6986	8.0335	2.0496
HG00445	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0834	-43.7706	-2.0959	6.8742	-1.9109
HG01890	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	54.4240	-14.8440	0.0941	2.6157	2.3629
HG00125	EUR	EUR	0.0000	0.0000	0.2878	0.0000	0.7122	0.2684	12.1437	-7.0972	9.0516	1.7278
HG01746	EUR	EUR	0.0000	0.0000	0.0310	0.0000	0.9690	0.3065	11.2457	-5.0672	11.4749	3.3270
NA19062	EAS	EAS	0.9981	0.0000	0.0019	0.0000	0.0000	-6.7957	-42.4511	-3.0606	5.1854	-8.9158
NA20340	AFR	AFR	0.0000	0.9862	0.0138	0.0000	0.0000	53.1397	-13.8602	-0.2017	2.3504	1.3832
HG01507	EUR	EUR	0.0000	0.0000	0.0010	0.0000	0.9990	1.5265	11.0825	-6.1927	10.0659	-0.1196
NA18531	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.6382	-43.8971	-2.5220	6.3730	-0.7529
NA12813	EUR	EUR	0.0000	0.0000	0.0003	0.0000	0.9997	-0.2105	12.6658	-5.1415	8.1392	-2.5473
HG01344	AMR	AMR	0.0001	0.0430	0.9569	0.0000	0.0000	0.6991	-2.5291	-10.7664	-10.0240	3.1323
NA11843	EUR	EUR	0.0000	0.0000	0.2397	0.0000	0.7603	0.1200	13.4669	-4.8753	9.5527	-1.2112
HG00565	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7083	-45.5065	-2.4641	8.3541	0.0886
HG00118	EUR	EUR	0.0000	0.0000	0.0039	0.0000	0.9961	0.7564	13.0469	-5.8471	9.1168	-1.3100
HG01808	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.7525	-43.2966	-1.2694	8.1111	5.4515
NA07357	EUR	EUR	0.0000	0.0000	0.0034	0.0000	0.9966	-0.3219	13.1633	-5.5136	8.6436	5.6755
HG01281	AMR	AMR	0.0000	0.0020	0.9978	0.0000	0.0002	-0.4839	3.1085	-9.2288	-1.8496	4.9789
HG00309	EUR	EUR	0.0000	0.0000	0.3455	0.0000	0.6544	-0.2181	8.8265	-4.5264	7.2688	-4.9417
NA20814	EUR	EUR	0.0001	0.0000	0.0318	0.0072	0.9608	1.6945	11.1030	-4.0282	10.1665	3.5446
NA19473	AFR	AFR	0.0000	0.9979	0.0021	0.0000	0.0000	59.4620	-16.4318	0.0441	1.7063	2.8192
NA19468	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	59.0698	-17.4337	-0.3132	2.5343	-0.4380
