#sample_id	predicted_ancestry	given_ancestry	CHB_prob	KHV_prob	CHS_prob	ASW_prob	CDX_prob	YRI_prob	GWD_prob	MXL_prob	ITU_prob	CEU_prob	IBS_prob	GIH_prob	ACB_prob	CLM_prob	LWK_prob	PUR_prob	BEB_prob	FIN_prob	PEL_prob	MSL_prob	ESN_prob	TSI_prob	PJL_prob	GBR_prob	STU_prob	JPT_prob	PC1	PC2	PC3	PC4	PC5
HG01393	PUR	PUR	0.0000	0.0000	0.0000	0.0014	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.0004	0.0000	0.0001	0.1487	0.0000	0.8484	0.0000	0.0001	0.0004	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	-13.6132	0.1476	-6.5818	-0.2406	-2.7991
HG01985	ACB	ACB	0.0000	0.0000	0.0000	0.1997	0.0000	0.0326	0.2003	0.0000	0.0000	0.0000	0.0000	0.0000	0.3026	0.0000	0.1719	0.0001	0.0000	0.0000	0.0001	0.0462	0.0464	0.0000	0.0000	0.0000	0.0000	0.0000	-57.7355	16.0868	-1.7809	-2.5440	-1.0833
NA12777	FIN	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0041	0.0000	0.1130	0.2522	0.0000	0.0001	0.0356	0.0000	0.1066	0.0000	0.2529	0.0000	0.0000	0.0000	0.1428	0.0000	0.0927	0.0000	0.0000	0.2021	-13.7159	-3.5756	-8.5597	-1.8976
NA20869	STU	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2637	0.0000	0.0000	0.1265	0.0000	0.0000	0.0000	0.0000	0.2230	0.0000	0.0000	0.0000	0.0000	0.0000	0.0364	0.0000	0.3503	0.0000	-0.1718	5.8233	17.7770	6.5386	0.4429
HG01777	IBS	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.1282	0.3402	0.0000	0.0000	0.0268	0.0000	0.0369	0.0000	0.1160	0.0000	0.0000	0.0000	0.2326	0.0000	0.1173	0.0000	0.0000	0.1539	-12.9295	-5.4460	-10.0251	0.0453
HG03790	STU	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1927	0.0000	0.0000	0.2379	0.0000	0.0000	0.0000	0.0000	0.0994	0.0000	0.0000	0.0000	0.0000	0.0000	0.1413	0.0000	0.3286	0.0000	-1.0212	7.9444	21.8862	5.1090	-0.5321
HG03888	GIH	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1619	0.0000	0.0000	0.2747	0.0000	0.0000	0.0000	0.0000	0.1158	0.0000	0.0000	0.0000	0.0000	0.0000	0.2193	0.0000	0.2282	0.0000	-0.4758	5.2825	16.2946	3.0527	-1.3821
NA19377	ESN	LWK	0.0000	0.0000	0.0000	0.0472	0.0000	0.1354	0.1651	0.0000	0.0000	0.0000	0.0000	0.0000	0.1586	0.0000	0.1918	0.0000	0.0000	0.0000	0.0000	0.1094	0.1925	0.0000	0.0000	0.0000	0.0000	0.0000	-60.1832	16.2894	0.4548	-1.6550	0.7814
NA12814	IBS	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.1426	0.3004	0.0000	0.0000	0.0061	0.0000	0.0239	0.0000	0.2500	0.0000	0.0000	0.0000	0.1515	0.0000	0.1250	0.0000	0.0000	1.5029	-12.7190	-7.5410	-8.9270	2.0157
HG00260	GBR	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	0.0000	0.2006	0.1893	0.0000	0.0000	0.0106	0.0000	0.0379	0.0000	0.2152	0.0000	0.0000	0.0000	0.1188	0.0000	0.2269	0.0000	0.0000	1.1502	-13.5042	-7.0934	-9.9998	-6.8084
NA18567	KHV	CHB	0.0859	0.5543	0.1106	0.0016	0.1867	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0066	0.0001	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0536	6.9800	43.5460	-2.8931	-7.5532	-2.7297
HG01848	KHV	KHV	0.0659	0.5843	0.1076	0.0000	0.2002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0410	6.8167	43.6799	-0.2828	-7.1556	0.3573
HG00421	KHV	CHS	0.2396	0.2838	0.2184	0.0001	0.1528	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1050	7.6432	44.2885	-2.3483	-8.5583	-2.4003
HG00112	IBS	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.1721	0.3282	0.0000	0.0000	0.0042	0.0000	0.0062	0.0000	0.1351	0.0000	0.0000	0.0000	0.1882	0.0000	0.1658	0.0000	0.0000	-0.3112	-14.0117	-4.9517	-9.5542	-0.8535
HG01171	PUR	PUR	0.0000	0.0000	0.0000	0.0024	0.0000	0.0000	0.0000	0.0282	0.0000	0.0018	0.0041	0.0000	0.0001	0.2108	0.0000	0.7243	0.0000	0.0231	0.0005	0.0000	0.0000	0.0033	0.0001	0.0013	0.0000	0.0000	-10.5202	-4.0830	-6.4866	-0.2562	3.0078
HG02337	ACB	ACB	0.0000	0.0000	0.0000	0.0986	0.0000	0.1186	0.1126	0.0000	0.0000	0.0000	0.0000	0.0000	0.2518	0.0000	0.1749	0.0000	0.0000	0.0000	0.0000	0.0862	0.1571	0.0000	0.0000	0.0000	0.0000	0.0000	-53.9508	15.0414	-0.6788	-1.5582	-2.1675
HG00381	FIN	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0000	0.1704	0.0952	0.0000	0.0000	0.0125	0.0000	0.0061	0.0000	0.4885	0.0000	0.0000	0.0000	0.0607	0.0000	0.1657	0.0000	0.0000	1.1646	-10.1428	-6.0048	-6.8528	-2.0884
HG01873	KHV	KHV	0.1605	0.3687	0.2179	0.0000	0.2277	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0252	6.0150	44.3105	-1.0934	-8.8151	4.0288
HG01527	FIN	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.1453	0.1654	0.0000	0.0001	0.0053	0.0000	0.0486	0.0000	0.3568	0.0000	0.0000	0.0000	0.1263	0.0025	0.1491	0.0000	0.0000	-2.5652	-12.5568	-4.7035	-8.2260	-3.7969
NA18541	KHV	CHB	0.1620	0.3638	0.1866	0.0000	0.1720	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1156	7.4955	42.4539	-2.8252	-7.6016	-1.5424
HG01350	MXL	CLM	0.0000	0.0000	0.0000	0.0108	0.0000	0.0000	0.0000	0.5428	0.0000	0.0000	0.0000	0.0000	0.0000	0.1076	0.0000	0.0000	0.0000	0.0000	0.3388	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5390	5.3858	-11.4753	10.8604	-3.3582
NA18981	KHV	JPT	0.2209	0.2676	0.2071	0.0000	0.1095	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1949	7.0368	43.1150	-2.3460	-5.6853	-7.2817
NA19310	ACB	LWK	0.0000	0.0000	0.0000	0.1110	0.0000	0.1007	0.1128	0.0000	0.0000	0.0000	0.0000	0.0000	0.3068	0.0003	0.1621	0.0037	0.0000	0.0000	0.0005	0.0749	0.1271	0.0000	0.0000	0.0000	0.0000	0.0000	-61.0783	17.9892	1.0584	-1.3445	-2.0866
HG04019	BEB	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1485	0.0000	0.0000	0.0935	0.0000	0.0000	0.0000	0.0000	0.4020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0773	0.0000	0.2787	0.0000	-0.9199	6.7036	18.2129	4.6304	-0.5376
HG02304	PEL	PEL	0.0000	0.0000	0.0000	0.0009	0.0000	0.0000	0.0000	0.1045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0000	0.0000	0.0000	0.0000	0.8932	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.2024	19.6102	-19.1483	28.8620	-0.9696
NA20862	PJL	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0113	0.0000	0.0000	0.2287	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.7581	0.0000	0.0019	0.0000	0.1157	0.8855	12.9003	1.7594	-2.8470
NA19331	ESN	LWK	0.0000	0.0000	0.0000	0.0331	0.0000	0.1473	0.1737	0.0000	0.0000	0.0000	0.0000	0.0000	0.1235	0.0000	0.1880	0.0000	0.0000	0.0000	0.0000	0.1203	0.2142	0.0000	0.0000	0.0000	0.0000	0.0000	-60.3932	17.0447	2.1744	-2.2618	0.2929
NA12890	FIN	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0024	0.0000	0.1374	0.1466	0.0000	0.0000	0.0248	0.0000	0.0203	0.0000	0.4320	0.0000	0.0000	0.0000	0.1203	0.0000	0.1162	0.0000	0.0000	0.2132	-12.1505	-5.2619	-9.0154	-1.2228
NA20769	TSI	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0000	0.1252	0.2638	0.0000	0.0001	0.0024	0.0000	0.0156	0.0000	0.1297	0.0000	0.0000	0.0000	0.3545	0.0022	0.1062	0.0000	0.0000	-0.1676	-13.2324	-4.4244	-8.5272	0.0517
NA18629	KHV	CHB	0.2392	0.2547	0.2230	0.0000	0.1366	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1464	8.7061	42.9794	-3.6445	-6.5956	-0.4264
HG01500	PUR	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0275	0.0000	0.0432	0.1044	0.0000	0.0000	0.1890	0.0000	0.3709	0.0000	0.1774	0.0000	0.0000	0.0000	0.0555	0.0000	0.0320	0.0000	0.0000	-3.2725	-10.4417	-6.6374	-10.6298	0.5991
HG04056	STU	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3050	0.0000	0.0000	0.0747	0.0000	0.0000	0.0000	0.0000	0.1261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0198	0.0000	0.4745	0.0000	-2.5431	6.8509	22.0604	5.5481	-1.8186
HG02549	ACB	ACB	0.0000	0.0000	0.0000	0.1397	0.0000	0.0871	0.0868	0.0000	0.0000	0.0000	0.0000	0.0000	0.3344	0.0000	0.1741	0.0002	0.0000	0.0000	0.0000	0.0612	0.1164	0.0000	0.0000	0.0000	0.0000	0.0000	-61.8215	16.5323	0.6035	-1.0022	-4.9251
NA19316	ACB	LWK	0.0000	0.0000	0.0000	0.2275	0.0000	0.0437	0.0803	0.0000	0.0000	0.0000	0.0000	0.0000	0.3962	0.0001	0.1552	0.0009	0.0000	0.0000	0.0001	0.0360	0.0600	0.0000	0.0000	0.0000	0.0000	0.0000	-57.5762	17.4470	0.3910	-2.6982	1.2732
HG02585	GWD	GWD	0.0000	0.0000	0.0000	0.0741	0.0000	0.0728	0.2765	0.0000	0.0000	0.0000	0.0000	0.0000	0.2091	0.0000	0.1774	0.0003	0.0000	0.0000	0.0001	0.0909	0.0988	0.0000	0.0000	0.0000	0.0000	0.0000	-62.1468	16.5497	0.7108	-1.7864	2.3684
NA21119	STU	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1649	0.0000	0.0000	0.1719	0.0000	0.0000	0.0000	0.0000	0.2106	0.0000	0.0000	0.0000	0.0000	0.0000	0.1567	0.0000	0.2959	0.0000	-1.4807	5.9384	20.7713	5.5989	-3.1101
NA20278	PUR	ASW	0.0000	0.0000	0.0000	0.0626	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0141	0.0644	0.0000	0.8586	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-31.1014	1.0963	-2.1891	-6.3864	-0.5536
NA19729	PEL	MXL	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	0.0730	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.9264	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.6615	21.4912	-19.7811	31.6177	-1.7953
HG01695	PUR	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	0.0000	0.0510	0.2273	0.0000	0.0000	0.0664	0.0000	0.3175	0.0000	0.0156	0.0000	0.0000	0.0000	0.2637	0.0000	0.0529	0.0000	0.0000	-3.0465	-9.8097	-4.0197	-9.1334	2.8189
HG03488	PJL	PJL	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1267	0.0000	0.0000	0.3400	0.0000	0.0000	0.0000	0.0000	0.0127	0.0000	0.0000	0.0000	0.0000	0.0000	0.4162	0.0000	0.1044	0.0000	-1.3705	2.8001	14.6063	0.2872	-1.6879
NA20525	PUR	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0089	0.0000	0.0559	0.1964	0.0000	0.0001	0.0814	0.0000	0.3585	0.0000	0.0419	0.0000	0.0000	0.0000	0.2045	0.0001	0.0523	0.0000	0.0000	-1.0972	-12.2791	-2.7015	-9.4426	-1.6020
NA18605	KHV	CHB	0.1067	0.4980	0.1318	0.0002	0.1754	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0012	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0865	8.0615	43.9303	-2.1905	-8.3163	-1.1179
HG00699	JPT	CHS	0.3012	0.1166	0.1858	0.0001	0.0314	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3649	7.0524	45.8670	-2.3861	-8.3578	-2.5197
NA18543	KHV	CHB	0.0301	0.6416	0.0565	0.0022	0.2343	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	0.0292	0.0001	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0054	7.1290	45.1349	-1.7739	-9.4508	-0.1878
NA18934	ESN	YRI	0.0000	0.0000	0.0000	0.0047	0.0000	0.2330	0.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0358	0.0000	0.0889	0.0000	0.0000	0.0000	0.0000	0.1712	0.3235	0.0000	0.0000	0.0000	0.0000	0.0000	-65.2049	16.6916	-0.6850	-1.3715	-2.5959
NA19078	KHV	JPT	0.1464	0.3948	0.1768	0.0000	0.1798	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1021	8.2722	41.7790	-0.4219	-7.3943	-2.6926
HG01067	PUR	PUR	0.0000	0.0001	0.0000	0.0040	0.0000	0.0000	0.0000	0.0045	0.0000	0.0202	0.0305	0.0004	0.0005	0.0498	0.0000	0.4352	0.0003	0.4019	0.0000	0.0000	0.0000	0.0246	0.0094	0.0185	0.0000	0.0000	-6.0324	-3.4306	-6.7194	-3.7654	-3.1308
HG00675	KHV	CHS	0.0443	0.6346	0.0837	0.0000	0.2119	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0238	8.2367	45.5737	-1.1609	-8.4744	0.6256
HG04015	STU	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1817	0.0000	0.0000	0.1617	0.0000	0.0000	0.0000	0.0000	0.1806	0.0000	0.0000	0.0000	0.0000	0.0000	0.1196	0.0000	0.3564	0.0000	0.2894	7.8905	19.0562	4.8630	-2.1128
NA20805	TSI	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0000	0.0863	0.2260	0.0001	0.0001	0.0126	0.0000	0.0135	0.0000	0.0749	0.0000	0.0000	0.0000	0.5070	0.0021	0.0759	0.0000	0.0000	-1.8006	-11.2530	-4.2293	-9.0816	2.8100
HG02493	STU	PJL	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2351	0.0000	0.0000	0.2933	0.0000	0.0000	0.0000	0.0000	0.0206	0.0000	0.0000	0.0000	0.0000	0.0000	0.1303	0.0000	0.3207	0.0000	-3.0051	3.4297	15.5147	2.3125	-1.3307
NA20351	ASW	ASW	0.0000	0.0000	0.0000	0.4184	0.0000	0.0014	0.0031	0.0000	0.0000	0.0000	0.0000	0.0000	0.3508	0.0071	0.0149	0.2012	0.0000	0.0000	0.0005	0.0011	0.0016	0.0000	0.0000	0.0000	0.0000	0.0000	-43.8215	8.5333	-1.5782	-4.0673	-1.9429
HG02635	ESN	GWD	0.0000	0.0000	0.0000	0.0079	0.0000	0.2205	0.1513	0.0000	0.0000	0.0000	0.0000	0.0000	0.0482	0.0000	0.1027	0.0000	0.0000	0.0000	0.0000	0.1657	0.3037	0.0000	0.0000	0.0000	0.0000	0.0000	-61.3600	16.7652	-0.2521	-2.3573	0.1877
HG03388	ACB	MSL	0.0000	0.0000	0.0000	0.1279	0.0000	0.0842	0.1243	0.0000	0.0000	0.0000	0.0000	0.0000	0.2939	0.0000	0.1861	0.0001	0.0000	0.0000	0.0000	0.0682	0.1154	0.0000	0.0000	0.0000	0.0000	0.0000	-64.0362	17.8407	-0.2703	-2.8484	-1.2104
NA18749	KHV	CHB	0.1833	0.3656	0.1827	0.0005	0.1780	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0894	8.3194	43.8649	-1.8835	-5.9934	-6.0946
HG03548	ESN	MSL	0.0000	0.0000	0.0000	0.0359	0.0000	0.1588	0.1478	0.0000	0.0000	0.0000	0.0000	0.0000	0.1692	0.0000	0.1596	0.0003	0.0000	0.0000	0.0000	0.1154	0.2129	0.0000	0.0000	0.0000	0.0000	0.0000	-63.2982	17.4821	-0.2466	-0.8095	-0.4886
NA18871	ESN	YRI	0.0000	0.0000	0.0000	0.0084	0.0000	0.2172	0.1543	0.0000	0.0000	0.0000	0.0000	0.0000	0.0470	0.0000	0.1039	0.0000	0.0000	0.0000	0.0000	0.1671	0.3020	0.0000	0.0000	0.0000	0.0000	0.0000	-62.7437	17.9523	0.1522	-0.7027	-2.1808
HG01894	ESN	ACB	0.0000	0.0000	0.0000	0.0222	0.0000	0.1803	0.1597	0.0000	0.0000	0.0000	0.0000	0.0000	0.1041	0.0000	0.1438	0.0000	0.0000	0.0000	0.0000	0.1383	0.2514	0.0000	0.0000	0.0000	0.0000	0.0000	-58.7459	14.3054	-0.3499	-2.3092	-1.8987
HG00281	FIN	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.1543	0.1127	0.0000	0.0000	0.0254	0.0000	0.0495	0.0000	0.4371	0.0000	0.0000	0.0000	0.0632	0.0000	0.1557	0.0000	0.0000	1.0971	-8.2861	-8.1277	-7.2717	-6.2237
NA12043	FIN	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.1551	0.0947	0.0000	0.0000	0.0031	0.0000	0.0021	0.0000	0.4726	0.0000	0.0000	0.0000	0.1415	0.0015	0.1291	0.0000	0.0000	1.6014	-14.4247	-3.5831	-9.2344	-2.5219
NA12399	IBS	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.1265	0.2859	0.0000	0.0001	0.0057	0.0000	0.0346	0.0000	0.1765	0.0000	0.0000	0.0000	0.2552	0.0004	0.1147	0.0000	0.0000	-0.9957	-13.6086	-4.6270	-7.6891	-5.0775
HG04180	STU	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1934	0.0000	0.0000	0.2593	0.0000	0.0000	0.0000	0.0000	0.0752	0.0000	0.0000	0.0000	0.0000	0.0000	0.1503	0.0000	0.3218	0.0000	0.1272	8.7049	17.2243	2.6040	-1.7701
HG03750	PJL	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1144	0.0000	0.0000	0.2494	0.0000	0.0000	0.0000	0.0000	0.1698	0.0000	0.0000	0.0000	0.0000	0.0000	0.2735	0.0000	0.1928	0.0000	-2.9332	7.4950	18.4353	4.9833	0.6066
HG01951	PEL	PEL	0.0000	0.0000	0.0000	0.0008	0.0000	0.0000	0.0000	0.0819	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.9173	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.4935	23.9816	-22.4329	38.2767	0.4082
NA18747	JPT	CHB	0.3510	0.0682	0.1778	0.0007	0.0231	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3786	6.8208	43.7282	-4.7422	-6.7548	-1.9949
HG01142	CLM	CLM	0.0000	0.0000	0.0000	0.0034	0.0000	0.0000	0.0000	0.1878	0.0002	0.0000	0.0000	0.0003	0.0000	0.5758	0.0000	0.2195	0.0004	0.0000	0.0118	0.0000	0.0000	0.0000	0.0005	0.0000	0.0003	0.0000	-11.0115	7.2598	-9.7518	9.2459	-0.9648
HG01136	CLM	CLM	0.0000	0.0000	0.0000	0.0041	0.0000	0.0000	0.0000	0.3587	0.0000	0.0000	0.0000	0.0000	0.0000	0.5665	0.0000	0.0380	0.0000	0.0000	0.0325	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-4.3173	0.1185	-11.1672	3.8323	-1.1080
NA18623	KHV	CHB	0.2371	0.2430	0.2164	0.0000	0.1246	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1789	7.4965	42.2354	-3.2614	-6.9463	-2.3883
NA19468	ESN	LWK	0.0000	0.0000	0.0000	0.0265	0.0000	0.1564	0.1683	0.0000	0.0000	0.0000	0.0000	0.0000	0.1214	0.0000	0.1799	0.0000	0.0000	0.0000	0.0000	0.1222	0.2253	0.0000	0.0000	0.0000	0.0000	0.0000	-59.0627	17.4485	-0.1828	-2.4776	-0.9388
HG00351	FIN	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0000	0.1291	0.1031	0.0000	0.0000	0.0064	0.0000	0.0121	0.0000	0.5839	0.0000	0.0000	0.0000	0.0444	0.0000	0.1205	0.0000	0.0000	1.9556	-10.0547	-7.3477	-8.5921	-6.1642
NA18982	JPT	JPT	0.2225	0.0920	0.1224	0.0001	0.0103	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5526	7.2912	42.2014	-2.2983	-4.5882	-7.1497
NA19445	ACB	LWK	0.0000	0.0000	0.0000	0.1400	0.0000	0.0733	0.1062	0.0000	0.0000	0.0000	0.0000	0.0000	0.3503	0.0001	0.1728	0.0016	0.0000	0.0000	0.0001	0.0568	0.0987	0.0000	0.0000	0.0000	0.0000	0.0000	-59.4132	16.2305	1.0676	-2.9000	-2.1945
NA18984	KHV	JPT	0.1645	0.4041	0.1826	0.0005	0.2083	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0396	8.2073	41.9472	-2.8491	-5.3549	-4.5539
HG02330	GWD	ACB	0.0000	0.0000	0.0000	0.0584	0.0000	0.0983	0.2447	0.0000	0.0000	0.0000	0.0000	0.0000	0.1797	0.0000	0.1766	0.0001	0.0000	0.0000	0.0000	0.1069	0.1352	0.0000	0.0000	0.0000	0.0000	0.0000	-56.8995	15.2304	0.3225	-2.4948	-0.6287
HG04093	STU	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1667	0.0000	0.0000	0.1824	0.0000	0.0000	0.0000	0.0000	0.1968	0.0000	0.0000	0.0000	0.0000	0.0000	0.1618	0.0000	0.2924	0.0000	-0.1923	8.7651	22.6082	6.6960	0.0394
HG02555	GWD	ACB	0.0000	0.0000	0.0000	0.0565	0.0000	0.0688	0.3556	0.0000	0.0000	0.0000	0.0000	0.0000	0.1453	0.0000	0.1786	0.0000	0.0000	0.0000	0.0000	0.1019	0.0934	0.0000	0.0000	0.0000	0.0000	0.0000	-54.8347	15.9967	-1.4900	-2.2310	1.3749
HG04212	STU	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1836	0.0000	0.0000	0.1934	0.0000	0.0000	0.0000	0.0000	0.1604	0.0000	0.0000	0.0000	0.0000	0.0000	0.1400	0.0000	0.3227	0.0000	-2.6877	7.4367	20.5773	6.3321	-3.3935
HG02449	ESN	ACB	0.0000	0.0000	0.0000	0.0338	0.0000	0.1602	0.1611	0.0000	0.0000	0.0000	0.0000	0.0000	0.1326	0.0000	0.1601	0.0000	0.0000	0.0000	0.0000	0.1264	0.2259	0.0000	0.0000	0.0000	0.0000	0.0000	-59.6387	15.9880	0.5581	-2.4753	-3.6816
NA19114	ESN	YRI	0.0000	0.0000	0.0000	0.0312	0.0000	0.1713	0.1545	0.0000	0.0000	0.0000	0.0000	0.0000	0.1358	0.0000	0.1508	0.0000	0.0000	0.0000	0.0000	0.1275	0.2289	0.0000	0.0000	0.0000	0.0000	0.0000	-63.3559	18.0568	0.6094	-1.7917	-0.5206
HG02941	ACB	ESN	0.0000	0.0000	0.0000	0.1335	0.0000	0.0865	0.1103	0.0000	0.0000	0.0000	0.0000	0.0000	0.3209	0.0002	0.1703	0.0020	0.0000	0.0000	0.0003	0.0658	0.1100	0.0000	0.0000	0.0000	0.0000	0.0000	-63.3239	17.5219	1.0191	-2.0967	0.5293
