#sample_id	predicted_ancestry	given_ancestry	CHB_prob	KHV_prob	CHS_prob	ASW_prob	CDX_prob	YRI_prob	GWD_prob	MXL_prob	ITU_prob	CEU_prob	IBS_prob	GIH_prob	ACB_prob	CLM_prob	LWK_prob	PUR_prob	BEB_prob	FIN_prob	PEL_prob	MSL_prob	ESN_prob	TSI_prob	PJL_prob	GBR_prob	STU_prob	JPT_prob	PC1	PC2	PC3	PC4	PC5
NA19712	ESN	ASW	0.0000	0.0000	0.0000	0.0078	0.0000	0.1580	0.2078	0.0000	0.0000	0.0000	0.0000	0.0000	0.0391	0.0000	0.1088	0.0000	0.0000	0.0000	0.0000	0.1442	0.3342	0.0000	0.0000	0.0000	0.0000	0.0000	54.8878	-14.4806	0.3910	2.3886	-3.4264
HG01619	CEU	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0135	0.0000	0.2130	0.1494	0.0000	0.0000	0.0673	0.0000	0.0727	0.0000	0.1269	0.0000	0.0000	0.0000	0.1667	0.0000	0.1904	0.0000	0.0000	3.5882	14.8379	5.6536	10.0550	1.0628
HG01990	ESN	ACB	0.0000	0.0000	0.0000	0.0015	0.0000	0.1757	0.1618	0.0000	0.0000	0.0000	0.0000	0.0000	0.0128	0.0000	0.0716	0.0000	0.0000	0.0000	0.0000	0.1627	0.4139	0.0000	0.0000	0.0000	0.0000	0.0000	56.2033	-14.5421	1.4548	3.8716	0.0002
HG01700	PUR	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0119	0.0000	0.1411	0.1565	0.0000	0.0000	0.0986	0.0000	0.2380	0.0000	0.0945	0.0000	0.0000	0.0000	0.1332	0.0000	0.1261	0.0000	0.0000	-0.6731	12.0974	6.1397	9.8060	2.3745
NA18620	CDX	CHB	0.0957	0.2911	0.2325	0.0000	0.3695	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0112	-7.8045	-43.2544	2.5877	4.8996	-3.7368
HG00246	TSI	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0024	0.0000	0.1883	0.3044	0.0000	0.0000	0.0035	0.0000	0.0050	0.0000	0.0008	0.0000	0.0000	0.0000	0.3202	0.0000	0.1753	0.0000	0.0000	-0.4518	12.8700	5.3459	9.8806	-3.0812
HG03684	ITU	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3458	0.0000	0.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.3226	0.0000	0.0000	0.0000	0.0000	0.0000	0.0318	0.0000	0.2562	0.0000	1.6523	-12.0970	-21.6928	-5.6451	-0.8220
HG01303	PUR	PUR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0147	0.0000	0.0009	0.0004	0.0000	0.0000	0.1648	0.0000	0.8157	0.0000	0.0013	0.0000	0.0000	0.0000	0.0013	0.0000	0.0008	0.0000	0.0000	5.7876	1.4529	8.2354	-0.4348	5.6153
HG02688	BEB	PJL	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2084	0.0000	0.0000	0.0727	0.0000	0.0000	0.0000	0.0000	0.4303	0.0000	0.0000	0.0000	0.0000	0.0000	0.0546	0.0000	0.2340	0.0000	0.4786	-8.2718	-19.7512	-3.7885	-3.5776
HG00443	CHS	CHS	0.1478	0.2060	0.2885	0.0000	0.2883	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0694	-7.6994	-45.2398	2.4664	7.8052	-1.4203
NA12716	IBS	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0030	0.0000	0.1833	0.2692	0.0000	0.0000	0.0113	0.0000	0.0426	0.0000	0.0791	0.0000	0.0000	0.0000	0.2182	0.0000	0.1932	0.0000	0.0000	-1.2307	14.1315	5.4712	8.0471	-2.9757
NA18534	CHB	CHB	0.2904	0.1427	0.2384	0.0001	0.1238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2047	-6.3340	-44.0874	3.3095	7.3503	-3.8893
NA19922	ASW	ASW	0.0000	0.0000	0.0000	0.5581	0.0000	0.0078	0.0319	0.0000	0.0000	0.0000	0.0000	0.0000	0.3091	0.0011	0.0451	0.0322	0.0000	0.0000	0.0001	0.0062	0.0083	0.0000	0.0000	0.0000	0.0000	0.0000	45.1393	-9.1113	0.7141	2.8471	-1.8039
NA19346	ESN	LWK	0.0000	0.0000	0.0000	0.0011	0.0000	0.1840	0.1634	0.0000	0.0000	0.0000	0.0000	0.0000	0.0092	0.0000	0.0523	0.0000	0.0000	0.0000	0.0000	0.1665	0.4236	0.0000	0.0000	0.0000	0.0000	0.0000	60.8093	-16.0934	0.6913	2.2102	-2.3206
HG01119	CLM	CLM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1017	0.0000	0.0003	0.0000	0.0000	0.0000	0.6536	0.0000	0.2389	0.0000	0.0052	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.0000	0.7239	8.2757	6.4514	1.7206	-1.4767
HG01595	CDX	KHV	0.0238	0.3556	0.1503	0.0000	0.4702	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	-8.3179	-44.4329	2.1733	7.3980	1.8793
NA19320	ESN	LWK	0.0000	0.0000	0.0000	0.0128	0.0000	0.1773	0.1039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0403	0.0000	0.1996	0.0000	0.0000	0.0000	0.0000	0.0553	0.4108	0.0000	0.0000	0.0000	0.0000	0.0000	60.3539	-16.2258	-0.6894	1.9122	-5.6376
NA19707	ACB	ASW	0.0000	0.0000	0.0000	0.2912	0.0000	0.0471	0.1189	0.0000	0.0000	0.0000	0.0000	0.0000	0.3394	0.0000	0.1099	0.0007	0.0000	0.0000	0.0000	0.0360	0.0568	0.0000	0.0000	0.0000	0.0000	0.0000	44.0629	-7.8026	3.0263	2.6655	-2.1243
HG02235	TSI	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0039	0.0000	0.2113	0.1742	0.0000	0.0000	0.0050	0.0000	0.0114	0.0000	0.0397	0.0000	0.0000	0.0000	0.3252	0.0000	0.2292	0.0000	0.0000	1.3065	13.1191	3.4353	7.9113	1.5633
NA10847	FIN	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0030	0.0000	0.2356	0.0474	0.0000	0.0000	0.0084	0.0000	0.0024	0.0000	0.4544	0.0000	0.0000	0.0000	0.0379	0.0000	0.2109	0.0000	0.0000	0.6271	13.4186	5.9232	7.2572	-3.4266
HG02485	ASW	ACB	0.0000	0.0000	0.0000	0.4467	0.0000	0.0129	0.0923	0.0000	0.0000	0.0000	0.0000	0.0000	0.3101	0.0014	0.0339	0.0632	0.0000	0.0000	0.0006	0.0218	0.0172	0.0000	0.0000	0.0000	0.0000	0.0000	45.1764	-9.6654	0.8808	2.1578	0.2517
NA19037	ESN	LWK	0.0000	0.0000	0.0000	0.0015	0.0000	0.1734	0.1729	0.0000	0.0000	0.0000	0.0000	0.0000	0.0119	0.0000	0.0642	0.0000	0.0000	0.0000	0.0000	0.1601	0.4161	0.0000	0.0000	0.0000	0.0000	0.0000	59.2701	-15.9075	-0.2022	2.8273	-6.2830
NA19703	ACB	ASW	0.0000	0.0000	0.0000	0.3672	0.0000	0.0260	0.0819	0.0000	0.0000	0.0000	0.0000	0.0000	0.4120	0.0000	0.0602	0.0024	0.0000	0.0000	0.0000	0.0244	0.0259	0.0000	0.0000	0.0000	0.0000	0.0000	53.9769	-13.2837	0.5118	3.2023	-1.0101
HG03838	ITU	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3533	0.0000	0.0000	0.1794	0.0000	0.0000	0.0000	0.0000	0.0254	0.0000	0.0000	0.0000	0.0000	0.0000	0.1788	0.0000	0.2631	0.0000	1.5047	-9.2454	-19.5281	-5.8443	0.0371
HG00369	FIN	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.1268	0.0069	0.0014	0.0000	0.0001	0.0000	0.0000	0.0000	0.7444	0.0000	0.0000	0.0000	0.0200	0.0235	0.0765	0.0000	0.0000	-2.8351	9.0973	3.6555	8.5409	-7.4069
NA18639	CDX	CHB	0.1128	0.2681	0.2379	0.0000	0.3263	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0548	-7.3021	-46.3505	0.1927	8.9976	-3.3561
HG04118	BEB	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2207	0.0000	0.0000	0.1246	0.0000	0.0000	0.0000	0.0000	0.3463	0.0000	0.0000	0.0000	0.0000	0.0000	0.0813	0.0000	0.2272	0.0000	1.2932	-6.3013	-22.3176	-3.1424	-1.9968
HG04059	ITU	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3113	0.0000	0.0000	0.1647	0.0000	0.0000	0.0000	0.0000	0.2198	0.0000	0.0000	0.0000	0.0000	0.0000	0.0928	0.0000	0.2114	0.0000	2.2234	-6.4150	-19.6931	-5.3848	-1.5002
HG01495	CLM	CLM	0.0000	0.0000	0.0000	0.0074	0.0000	0.0000	0.0000	0.3646	0.0000	0.0000	0.0000	0.0000	0.0000	0.5353	0.0000	0.0203	0.0000	0.0000	0.0723	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.2055	-3.9439	13.1999	-8.8617	-2.8297
HG01177	CLM	PUR	0.0000	0.0000	0.0000	0.0022	0.0000	0.0000	0.0000	0.1845	0.0000	0.0000	0.0000	0.0000	0.0000	0.6444	0.0000	0.1616	0.0000	0.0000	0.0073	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9030	2.3015	7.7947	-1.0483	-0.6152
NA18508	ESN	YRI	0.0000	0.0000	0.0000	0.0002	0.0000	0.1681	0.1251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0027	0.0000	0.0266	0.0000	0.0000	0.0000	0.0000	0.2092	0.4681	0.0000	0.0000	0.0000	0.0000	0.0000	63.9264	-18.1392	0.0278	0.1520	-1.3723
HG01991	PEL	PEL	0.0000	0.0000	0.0000	0.0017	0.0000	0.0000	0.0000	0.0788	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.9193	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-4.9641	-16.4844	19.1620	-28.8305	0.1072
HG00379	FIN	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0048	0.0000	0.2669	0.0692	0.0000	0.0000	0.0251	0.0000	0.0091	0.0000	0.3224	0.0000	0.0000	0.0000	0.0517	0.0000	0.2508	0.0000	0.0000	-1.2774	8.3540	5.2395	7.2910	-10.2495
NA18917	ESN	YRI	0.0000	0.0000	0.0000	0.0003	0.0000	0.1918	0.0973	0.0000	0.0000	0.0000	0.0000	0.0000	0.0032	0.0000	0.0416	0.0000	0.0000	0.0000	0.0000	0.1282	0.5376	0.0000	0.0000	0.0000	0.0000	0.0000	63.8022	-17.3086	-1.2749	3.6961	-2.9081
NA12827	GBR	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0045	0.0000	0.2500	0.1713	0.0000	0.0000	0.0143	0.0000	0.0307	0.0000	0.0566	0.0000	0.0000	0.0000	0.1752	0.0000	0.2975	0.0000	0.0000	-1.0141	14.0422	6.8558	7.9120	-1.7461
HG03196	ESN	ESN	0.0000	0.0000	0.0000	0.0031	0.0000	0.1725	0.1869	0.0000	0.0000	0.0000	0.0000	0.0000	0.0187	0.0000	0.0673	0.0000	0.0000	0.0000	0.0000	0.1767	0.3747	0.0000	0.0000	0.0000	0.0000	0.0000	62.0283	-16.9368	-0.0231	1.1359	-1.0475
HG02386	CDX	CDX	0.0428	0.3743	0.1656	0.0000	0.4171	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	-8.3535	-43.7681	2.3689	8.1533	0.4637
HG02353	CDX	CDX	0.1302	0.2980	0.2300	0.0000	0.3207	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0211	-6.5957	-45.5320	0.4583	8.8756	1.9524
NA18526	CHS	CHB	0.2237	0.1796	0.2737	0.0000	0.1751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1479	-7.0249	-44.1896	2.9869	7.9488	-0.8987
HG00607	CHS	CHS	0.1591	0.2018	0.3163	0.0000	0.2714	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0513	-7.2888	-43.4726	1.0905	7.0076	0.3409
HG00251	FIN	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0034	0.0000	0.2163	0.1325	0.0000	0.0000	0.0202	0.0000	0.0354	0.0000	0.3129	0.0000	0.0000	0.0000	0.0738	0.0000	0.2055	0.0000	0.0000	0.4931	12.2767	5.9351	9.6444	-2.8695
HG03547	ESN	MSL	0.0000	0.0000	0.0000	0.0001	0.0000	0.1714	0.0954	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0000	0.0259	0.0000	0.0000	0.0000	0.0000	0.1801	0.5257	0.0000	0.0000	0.0000	0.0000	0.0000	63.7805	-17.8506	-0.6618	1.6302	-1.4003
HG02390	CDX	CDX	0.1240	0.2681	0.2780	0.0000	0.3148	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0151	-7.6297	-43.0386	0.9531	6.7103	-0.3070
NA19207	ESN	YRI	0.0000	0.0000	0.0000	0.0017	0.0000	0.1974	0.1414	0.0000	0.0000	0.0000	0.0000	0.0000	0.0113	0.0000	0.0712	0.0000	0.0000	0.0000	0.0000	0.1225	0.4546	0.0000	0.0000	0.0000	0.0000	0.0000	61.7857	-17.8085	-0.1016	1.7299	-2.4146
HG01516	PUR	IBS	0.0000	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0076	0.0000	0.0963	0.1519	0.0001	0.0004	0.0648	0.0000	0.3976	0.0000	0.0816	0.0000	0.0000	0.0000	0.1030	0.0000	0.0967	0.0000	0.0000	0.9548	13.1420	5.6140	11.9585	-1.7295
NA21144	GIH	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3036	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0219	0.0000	0.0000	0.0000	0.0000	0.0000	0.1087	0.0000	0.2325	0.0000	0.3451	-5.5497	-19.7449	-2.7077	-2.2039
NA18965	JPT	JPT	0.2180	0.0032	0.0788	0.0000	0.0012	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6987	-7.6074	-43.2289	3.1759	6.8192	-7.1888
HG04176	BEB	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0673	0.0000	0.0000	0.0052	0.0000	0.0000	0.0000	0.0000	0.7950	0.0000	0.0000	0.0000	0.0000	0.0000	0.0100	0.0000	0.1225	0.0000	1.3048	-12.1979	-15.6986	-1.6384	-2.6605
HG01685	TSI	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0026	0.0000	0.1814	0.3025	0.0000	0.0000	0.0049	0.0000	0.0087	0.0000	0.0007	0.0000	0.0000	0.0000	0.3172	0.0000	0.1820	0.0000	0.0000	1.2109	11.6094	5.4898	8.6600	1.9671
HG03640	BEB	PJL	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1065	0.0000	0.0000	0.0382	0.0000	0.0000	0.0000	0.0000	0.6916	0.0000	0.0000	0.0000	0.0000	0.0000	0.0444	0.0000	0.1193	0.0000	0.7757	-8.3014	-17.6819	-4.3321	1.7870
HG00149	FIN	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0069	0.0000	0.2014	0.1152	0.0000	0.0000	0.0453	0.0000	0.0671	0.0000	0.3075	0.0000	0.0000	0.0000	0.0765	0.0000	0.1800	0.0000	0.0000	0.7930	12.4137	5.4548	8.9170	-1.6808
NA18615	CHS	CHB	0.2345	0.1343	0.3313	0.0000	0.1510	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1490	-7.7036	-44.3567	2.3004	6.9930	-6.4611
HG03870	BEB	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1511	0.0000	0.0000	0.0129	0.0000	0.0000	0.0000	0.0000	0.6594	0.0000	0.0000	0.0000	0.0000	0.0000	0.0274	0.0000	0.1492	0.0000	0.5857	-8.6390	-19.1061	-5.1088	4.0931
HG03709	BEB	PJL	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1606	0.0000	0.0000	0.1507	0.0000	0.0000	0.0000	0.0000	0.2935	0.0000	0.0000	0.0000	0.0000	0.0000	0.2039	0.0000	0.1914	0.0000	0.0239	-7.7820	-18.3901	-2.2067	-2.1680
NA12046	TSI	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0026	0.0000	0.1824	0.1857	0.0031	0.0004	0.0024	0.0000	0.0079	0.0000	0.1818	0.0000	0.0000	0.0000	0.2765	0.0010	0.1563	0.0000	0.0000	-1.4878	11.9736	5.3156	7.9238	-0.8811
NA19664	MXL	MXL	0.0000	0.0000	0.0000	0.0517	0.0000	0.0000	0.0000	0.5119	0.0000	0.0000	0.0000	0.0000	0.0000	0.1470	0.0000	0.0004	0.0000	0.0000	0.2890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4768	-9.7163	12.6018	-12.9026	-5.5324
NA19752	CLM	MXL	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	0.0000	0.3654	0.0000	0.0000	0.0000	0.0000	0.0000	0.5615	0.0000	0.0274	0.0000	0.0000	0.0446	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.4413	-7.9485	12.3752	-14.6606	-4.9477
HG02983	ESN	GWD	0.0000	0.0000	0.0000	0.0002	0.0000	0.1806	0.1172	0.0000	0.0000	0.0000	0.0000	0.0000	0.0032	0.0000	0.0367	0.0000	0.0000	0.0000	0.0000	0.1747	0.4874	0.0000	0.0000	0.0000	0.0000	0.0000	61.7113	-15.8896	-0.5163	2.8311	-2.0793
HG00151	TSI	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.2083	0.1498	0.0000	0.0000	0.0003	0.0000	0.0004	0.0000	0.0342	0.0000	0.0000	0.0000	0.3792	0.0000	0.2272	0.0000	0.0000	-1.1503	11.5810	4.2710	8.2455	-7.0357
NA19068	JPT	JPT	0.2437	0.0056	0.0910	0.0000	0.0020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6577	-9.0908	-43.5398	3.9127	6.1256	-6.2396
NA19086	CHS	JPT	0.1966	0.1615	0.3426	0.0000	0.1654	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1339	-7.0940	-44.9985	1.9417	6.1098	-2.4308
HG01815	CDX	CDX	0.1100	0.2500	0.2594	0.0000	0.3545	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0261	-5.8702	-44.7071	1.3123	6.6791	2.5116
HG03291	ESN	ESN	0.0000	0.0000	0.0000	0.0005	0.0000	0.1840	0.1332	0.0000	0.0000	0.0000	0.0000	0.0000	0.0061	0.0000	0.0529	0.0000	0.0000	0.0000	0.0000	0.1689	0.4543	0.0000	0.0000	0.0000	0.0000	0.0000	62.8422	-19.5406	0.3235	1.0760	-2.5908
HG03832	BEB	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0333	0.0000	0.0000	0.0079	0.0000	0.0000	0.0000	0.0000	0.8543	0.0000	0.0000	0.0000	0.0000	0.0000	0.0200	0.0000	0.0844	0.0000	-0.5938	-12.2121	-17.0969	-2.3493	-2.9570
HG04229	BEB	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2154	0.0000	0.0000	0.1316	0.0000	0.0000	0.0000	0.0000	0.3475	0.0000	0.0000	0.0000	0.0000	0.0000	0.1168	0.0000	0.1887	0.0000	2.3300	-8.9497	-18.6098	-3.9481	-5.8034
HG03594	PJL	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1252	0.0000	0.0000	0.2615	0.0000	0.0000	0.0000	0.0000	0.1476	0.0000	0.0000	0.0000	0.0000	0.0000	0.3073	0.0000	0.1585	0.0000	0.6085	-11.7860	-16.1992	-1.9611	-7.0083
HG01768	IBS	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0031	0.0000	0.1850	0.2684	0.0000	0.0000	0.0152	0.0000	0.0567	0.0000	0.0379	0.0000	0.0000	0.0000	0.2209	0.0000	0.2127	0.0000	0.0000	1.3486	13.0481	5.3425	10.4393	-3.3030
HG00610	KHV	CHS	0.0300	0.4118	0.1766	0.0000	0.3814	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	-7.9436	-44.7173	2.5595	7.5217	0.9590
HG01049	PUR	PUR	0.0000	0.0000	0.0000	0.0025	0.0000	0.0000	0.0000	0.0085	0.0000	0.0001	0.0007	0.0000	0.0002	0.0834	0.0000	0.9036	0.0000	0.0000	0.0003	0.0000	0.0000	0.0005	0.0001	0.0001	0.0000	0.0000	16.3862	-0.2380	7.5386	1.6610	0.2483
HG00442	CHS	CHS	0.1505	0.1584	0.3497	0.0000	0.2838	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0576	-6.5561	-44.8960	2.0610	6.3509	-3.1061
NA18970	JPT	JPT	0.2676	0.0084	0.1527	0.0000	0.0044	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5669	-7.3176	-44.0376	3.0621	7.9267	-5.1562
NA19308	ESN	LWK	0.0000	0.0000	0.0000	0.0080	0.0000	0.1674	0.2069	0.0000	0.0000	0.0000	0.0000	0.0000	0.0360	0.0000	0.0867	0.0000	0.0000	0.0000	0.0000	0.1669	0.3282	0.0000	0.0000	0.0000	0.0000	0.0000	59.2134	-16.4122	-0.1159	1.3070	-1.6826
HG01456	PUR	CLM	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.1098	0.0000	0.0000	0.0000	0.0000	0.0000	0.4292	0.0000	0.4587	0.0000	0.0000	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1524	-3.2926	12.4714	-8.5501	-0.0811
NA12154	TSI	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0037	0.0000	0.1638	0.2722	0.0000	0.0001	0.0086	0.0000	0.0489	0.0000	0.0579	0.0000	0.0000	0.0000	0.2741	0.0000	0.1706	0.0000	0.0000	0.5536	12.2319	4.9195	9.9800	-3.6135
HG02152	CHS	CDX	0.1790	0.1583	0.3422	0.0000	0.2446	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0760	-7.0900	-43.0683	0.2397	6.2525	1.9069
HG00589	CHS	CHS	0.1957	0.1284	0.3822	0.0000	0.2168	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0770	-7.7186	-44.0093	2.5366	7.5237	1.2940
HG01794	KHV	CDX	0.1653	0.2655	0.2168	0.0000	0.2481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1044	-7.3216	-44.0471	0.5614	8.8586	3.2274
HG03123	ESN	ESN	0.0000	0.0000	0.0000	0.0001	0.0000	0.1753	0.1061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0018	0.0000	0.0268	0.0000	0.0000	0.0000	0.0000	0.1764	0.5135	0.0000	0.0000	0.0000	0.0000	0.0000	63.1722	-18.6774	-0.6489	2.1209	-2.6685
HG01612	TSI	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0046	0.0000	0.1190	0.3567	0.0000	0.0000	0.0117	0.0000	0.0297	0.0000	0.0000	0.0000	0.0000	0.0000	0.3700	0.0000	0.1084	0.0000	0.0000	2.5091	11.9522	5.4214	9.8696	0.9089
NA19434	ESN	LWK	0.0000	0.0000	0.0000	0.0057	0.0000	0.1824	0.2014	0.0000	0.0000	0.0000	0.0000	0.0000	0.0294	0.0000	0.0804	0.0000	0.0000	0.0000	0.0000	0.1558	0.3448	0.0000	0.0000	0.0000	0.0000	0.0000	60.1260	-17.2346	0.2134	2.1646	-2.4697
